id|nombre|precio|rubro|url_imagen|url_producto
00043|Maquina Prestobar 3 Filos Body Sense 2un|144.55|Perfumeria > Productos Para Afeitarse > Hojas Y Maquinas|8721ae71a8b276de5ff5b8923d829701/2/0/20528.jpg|4326/s/maquina-prestobar-3-filos-body-sense-2-un-20528/category/41/
00044|Repuesto Mach 3 Sensitive 2un|0|Perfumeria > Productos Para Afeitarse > Hojas Y Maquinas|8721ae71a8b276de5ff5b8923d829701/1/8/18770.jpg|5050/s/repuesto-mach-3-sensitive-2-un-18770/category/41/
00045|Maquina Prestobar Ultragrip 5un|219.75|Perfumeria > Productos Para Afeitarse > Hojas Y Maquinas|8721ae71a8b276de5ff5b8923d829701/1/8/18730.jpg|5062/s/maquina-prestobar-ultragrip-5-un-18730/category/41/
00046|Maquina Prestobar Ultragrip 3un|147.85|Perfumeria > Productos Para Afeitarse > Hojas Y Maquinas|8721ae71a8b276de5ff5b8923d829701/1/8/18729.jpg|5063/s/maquina-prestobar-ultragrip-3-un-18729/category/41/
00047|Cepillo Dental Colgate Kids Princesa|100.74|Perfumeria > Cuidado Bucal > Cepillos Dentales|8721ae71a8b276de5ff5b8923d829701/5/0/50445.jpg|65/s/cepillo-dental-colgate-kids-princesa-50445/category/52/
00048|Cepillo Dental Colgate Classic Clean Medio|44.55|Perfumeria > Cuidado Bucal > Cepillos Dentales|8721ae71a8b276de5ff5b8923d829701/4/4/44474.jpg|130/s/cepillo-dental-colgate-classic-clean-medio-44474/category/52/
00049|Cepillo Dental Close-up Action Medio|0|Perfumeria > Cuidado Bucal > Cepillos Dentales|8721ae71a8b276de5ff5b8923d829701/2/5/25037.jpg|1384/s/cepillo-dental-close-up-action-medio-25037/category/52/
00050|Cep.dental Colgate 360 Advanced 2x1|257.77|Perfumeria > Cuidado Bucal > Cepillos Dentales|8721ae71a8b276de5ff5b8923d829701/2/4/24470.jpg|1891/s/cep-dental-colgate-360-advanced-2x1-24470/category/52/
00051|Cepillo Dental Close-up Slim Care Suave 2un|0|Perfumeria > Cuidado Bucal > Cepillos Dentales|8721ae71a8b276de5ff5b8923d829701/2/4/24196.jpg|2139/s/cepillo-dental-close-up-slim-care-suave-2-un-24196/category/52/
00052|Cepillo Dental Close-up Shiny White Medio 2un|0|Perfumeria > Cuidado Bucal > Cepillos Dentales|8721ae71a8b276de5ff5b8923d829701/2/4/24195.jpg|2140/s/cepillo-dental-close-up-shiny-white-medio-2-un-24195/category/52/
00053|Cr.dental Aquafresh Complete 100ml|0|Perfumeria > Cuidado Bucal > Cremas Dentales|8721ae71a8b276de5ff5b8923d829701/4/4/44304.jpg|131/s/cr-dental-aquafresh-complete-100-ml-44304/category/74/
00054|Crema Dental Aquafresh Triple Protection 85gr|0|Perfumeria > Cuidado Bucal > Cremas Dentales|8721ae71a8b276de5ff5b8923d829701/4/4/44124.jpg|152/s/crema-dental-aquafresh-triple-protection-85-gr-44124/category/74/
00055|Enjuague Bucal Colgate Total Clean Mint 500ml|0|Perfumeria > Cuidado Bucal > Cremas Dentales|8721ae71a8b276de5ff5b8923d829701/2/4/24472.jpg|1889/s/enjuague-bucal-colgate-total-clean-mint-500-ml-24472/category/74/
00056|Crema Dental Colgate Total Salud Visible 90gr|110.66|Perfumeria > Cuidado Bucal > Cremas Dentales|8721ae71a8b276de5ff5b8923d829701/2/4/24471.jpg|1890/s/crema-dental-colgate-total-salud-visible-90-gr-24471/category/74/
