COD.PROD;PRODUCTO;TOTAL;;0
9314;ARROZ PELEADOR BLUE BONET PROMO-  X500GR;411;0,000292339586813772;0,924088627603842
11410;TOMATE PELADO ALCO LATA           X400GR;410;0,000291628298281378;0,924380255902124
13401;DESOD.AMB.POETT LAVANDA -3902-    X360CC;409;0,000290917009748985;0,924671172911873
7943;JUGO YUPI ANANA SOBRE RINDE 2L -   X20GR;409;0,000290917009748985;0,924962089921622
15014;EDULCORANTE SI-DIET LIQUIDO      -X500CC;409;0,000290917009748985;0,925253006931371
13752;DETERGENTE GIGANTE C/AL.VERA-1286-X750ML;408;0,000290205721216591;0,925543212652587
77089;JUGO CLIGHT MANGO/PERA-             X8GR;406;0,000288783144151804;0,925831995796739
50020;INSECTICIDA X-5 MATA CUCAR.Y HORM.X360CC;403;0,000286649278554623;0,926118645075294
37069;MAQ.AF.PRESTOBARBA ULTRAG.FIJO BOL. X5UN;402;0,000285937990022229;0,926404583065316
4196;YERBA TARAGUI CON PALO 4 FLEX     X250GR;400;0,000284515412957442;0,926689098478273
24100;HARINA PUREZA CON LEVADURA          X1KG;400;0,000284515412957442;0,926973613891231
16161;GELATINA GODET FRAMBUESA          X100GR;397;0,000282381547360261;0,927255995438591
27483;FIBRA ESPONJA DEA VERDE             X1UN;395;0,000280958970295474;0,927536954408887
17139;PAPEL HIG.HIGIENOL MAX N/IMAG.100MT-X4UN;392;0,000278825104698293;0,927815779513585
4601;YERBA PERIQUITA                     X1KG;390;0,000277402527633506;0,928093182041218
41277;ACOND.PLUSBELLE ALGAS MAR.C/AMINOB-X1LT;390;0,000277402527633506;0,928370584568852
50073;TABLETA P/MOSQUITO RAID-365-       X12UN;386;0,000274557373503932;0,928645141942356
41295;CEPILLO DENTAL COLG.PREMIER ULT-720-X1UN;385;0,000273846084971538;0,928918988027327
3341;MAIZ MOLIDO AMARILLO JOSE LOPEZ   X500GR;385;0,000273846084971538;0,929192834112299
31533;CREMA DENTAL ODOL 2 DOB.FLUO-13005-X90GR;384;0,000273134796439145;0,929465968908738
93071;PALETA DE CERDO COCIDA FRIGOFE -     XKG;382;0,000271854477080836;0,929737823385819
77462;JUGO ZUKO MIX FRUTAL SOBRE-75015-  X15GR;382;0,000271712219374357;0,930009535605193
91050;QUESO SARDO LA UNION                 XKG;381;0,000271328123566865;0,93028086372876
9024;ARROZ SUSARELLI LARGO FINO-93243-   X1KG;380;0,00027028964230957;0,93055115337107
90928;POSTRE DANETTE-530-D.LECHE PACK   2X95GR;380;0,00027028964230957;0,930821443013379
17554;PAPEL HIG.ROLISU     30M      -0055-X4UN;378;0,000268867065244783;0,931090310078624
41359;ACOND.PLUSBELLE CREME C/AMINOB-     X1LT;377;0,000268155776712389;0,931358465855336
90126;ACTIMEL-574-MULTIFRUTA PACK      6X100GR;374;0,000266021911115208;0,931624487766452
28025;MERMELADA DULCOR CIRUELA POTE     X500GR;374;0,000266021911115208;0,931890509677567
1145;GALLETA LIA POLVORITA VAIN.-2871- X150GR;374;0,000266021911115208;0,932156531588682
19010;ALCOHOL PURO FRAU PVC             X500CC;371;0,000263888045518028;0,9324204196342
16034;BIZCOCHUELO EXQUISITA VAIN.0%G.TR-X540GR;370;0,000263176756985634;0,932683596391186
13502;DESINFECT.LYSOFORM LAVANDA AER.   X360CC;370;0,000263176756985634;0,932946773148171
13805;DETERGENTE GIGANTE ANTIB.MZNA-1289-X750M;369;0,00026246546845324;0,933209238616625
7360;JUGO TANG NARANJA-DURAZNO          X25GR;369;0,00026246546845324;0,933471704085078
27231;REJILLA MEDIA NARANJA L/COCHES-     X1UN;369;0,00026246546845324;0,933734169553531
25017;KETCHUP CADA DIA DOY PACK         X250GR;368;0,000261754179920847;0,933995923733452
28027;MERMELADA DULCOR HIGO POTE   -804-X500GR;368;0,000261754179920847;0,934257677913373
4283;YERBA CBSE SILUETA DR CORM.-3212- X500GR;365;0,000259620314323666;0,934517298227696
17126;PAPEL HIG.HIGIENOL MAX NUEVA IMAGEN-X6UN;363;0,000258197737258879;0,934775495964955
27016;LANA ACERO LIMPEX        -038-     X70GR;359;0,000255352583129304;0,935030848548084
17449;TOALLA LADYSOFT NOR/SUA.C/ALAS PROMO-X8U;358;0,000254641294596911;0,935285489842681
29062;SOPA KNORR CLARA VERDURA-236386-     XUN;355;0,00025250742899973;0,935537997271681
6283;ATUN ACEITE DESMENUZADO BAHIA     X170GR;355;0,00025250742899973;0,935790504700681
16039;GELATINA EXQUISITA FRAMBUESA-40974-X70GR;355;0,00025250742899973;0,936043012129681
13097;PASTILLA P/INOD.GLADE CANAS/SURT-120-X1U;354;0,000251796140467336;0,936294808270148
90148;YOGUR ACTIVIA-253-CIRUE.PACK     2X125GR;353;0,000251084851934943;0,936545893122083
9763;FIDEO LUCCHETTI TIRABUZON-30714-  X500GR;352;0,000250373563402549;0,936796266685485
17304;toalla s/libre especial c/ala-89063-x8un;352;0,000250373563402549;0,937046640248888
20283;JABON POLVO ACE NAT.C/SUAV.MINI-  X400GR;351;0,000249662274870156;0,937296302523758
93203;FIAMBRE AMERC.CRISTAL BIERZO-433-    XKG;349;0,000248453084365086;0,937544755608123
90404;LECHE LA SERENISIMA C/CALC.DES.SACH-X1LT;348;0,000247528409272975;0,937792284017396
13434;LIMP.LIQ.JARDIN ANTIB.COLONIA CREM-X900C;348;0,000247528409272975;0,938039812426669
13410;DESOD.AMB.POETT PRIMAVERA -3906-  X360CC;347;0,000246817120740581;0,93828662954741
20174;JABON TOC.PALMOLIVE NAT.AV/AZU.   X125GR;346;0,000246105832208187;0,938532735379618
7968;JUGO YAP POMELO ROSADO SOBRE -     X35GR;344;0,0002446832551434;0,938777418634761
13394;LIMP.LIQ.JARDIN ANTIB.ARPEGE CRIS-X900CC;343;0,000243971966611007;0,939021390601372
17544;PAÐAL BABYSEC ULTRA MED.C/BARRERA X10UN;342;0,000243260678078613;0,939264651279451
21028;BICARBONATO VILLA RICA    -6002-   X20GR;340;0,000241838101013826;0,939506489380465
17263;PAPEL HIG.CAMPANITA CLASSIC 60M-064-X6UN;340;0,000241838101013826;0,939748327481479
27232;TRAPO PISO M.NARAN.GRIS REFOR.CLAS.  XUN;340;0,000241838101013826;0,939990165582492
3141;MAIZ MOLIDO BLANCO JOSE LOPEZ     X500GR;339;0,000241126812481432;0,940231292394974
7440;JUGO ADES ANANA T.B.-149826-      X200ML;339;0,000241126812481432;0,940472419207455
28199;MERMELADA NOEL LIGHT DURAZNO FCO- X390GR;337;0,000239704235416645;0,940712123442872
3097;POLENTA LA ESPAÐOLA                 X1KG;337;0,000239704235416645;0,940951827678289
60749;VASO DURAX DIAMANTE AZUL -2214-      XUN;337;0,000239704235416645;0,941191531913705
31055;CREMA DENTAL COLGATE T.ACCION-1146-X90GR;336;0,000238992946884251;0,941430524860589
3041;AVENA ARROLLADA LA ESPAÐOLA       X400GR;331;0,000235436504222283;0,941665961364812
41502;SHAMPOO SUAVE MIEL Y ALMENDRAS    X930ML;330;0,00023472521568989;0,941900686580502
90036;ACTIMEL-574-VAINILLA PACK        6X100GR;330;0,00023472521568989;0,942135411796192
9007;FIDEO MATARAZZO TALLARIN-48215-   X500GR;329;0,000234013927157496;0,942369425723349
27075;LANA ACERO TASK ROLLITO -107405-   X50GR;328;0,000233302638625103;0,942602728361974
27480;ESPONJA A.INOXIDABLE DEA            X2UN;328;0,000233302638625103;0,942836031000599
13806;DETERGENTE GIGANTE ANT.MOR.BOS.-  X750ML;327;0,000232591350092709;0,943068622350692
41483;SHAMPOO PLUSBELLE CREME C/AMINOB-   X1LT;327;0,000232591350092709;0,943301213700785
17247;PAÐAL BABYSEC ULTRA HIPER GDE-4147-X60UN;326;0,000231880061560315;0,943533093762345
9282;FIDEO LA TERESINA SPAGUETTI -     X500GR;326;0,000231880061560315;0,943764973823905
90311;GELATINA SHIMY -4032-FRUTILLA     X110GR;325;0,000231168773027922;0,943996142596933
50088;INSECTICIDA RAID EXTERMINADOR     X360CC;325;0,000231168773027922;0,944227311369961
77554;JUGO ZUKO NAR/BANANA SOBRE-75005-  X15GR;324;0,000230457484495528;0,944457768854456
9227;FIDEO LA PROVIDENCIA -PROMO-      X500GR;323;0,000229746195963135;0,94468751505042
86007;LEVADURA LEVINA -                 X500GR;323;0,000229746195963135;0,944917261246383
21024;OREGANO EN HOJAS VILLA RICA        X25GR;323;0,000229746195963135;0,945147007442346
95099;RAVIOLES VIA VESPUCCI VERDURA -   X500GR;323;0,000229746195963135;0,945376753638309
77808;jugo tang manzana -20045-          x25gr;322;0,000229034907430741;0,94560578854574
90101;YOGUR YOGURIS-135-CER.C/ZUCARI.   X166GR;321;0,000228323618898347;0,945834112164638
13278;DETERGENTE MAGISTRAL BRISA MARINA X300ML;320;0,000227612330365954;0,946061724495004
27034;FRANELA RANCHERA           -425-     XUN;320;0,000227612330365954;0,94628933682537
41488;SHAMPOO PLUSBELLE MAN/PERA C/AMINOB-X1LT;320;0,000227612330365954;0,946516949155736
21002;SAL DOS ESTRELLAS GRUESA            X1KG;319;0,00022690104183356;0,94674385019757
77196;APERITIVO GANCIA -10000-          X950CC;318;0,000226189753301167;0,946970039950871
92145;MEDALLON CARNE SWIFT CLASICA -PROMO-X2UN;318;0,000226189753301167;0,947196229704172
31066;CREMA DENTAL COLGATE -141-        X140GR;318;0,000226189753301167;0,947422419457473
9072;ARROZ LA ESPAÐOLA 00000 -         X500GR;316;0,000224767176236379;0,947647186633709
18058;LAMPARA SOL DE NOCHE HALOG.42W       XUN;316;0,000224767176236379;0,947871953809946
9276;ARROZ GALLO ORO BOLSA  -93004-    X500GR;315;0,000224055887703986;0,94809600969765
77994;VINO TERMIDOR BCO T.B X1LT+TERM.ROS.X1LT;313;0,000222633310639199;0,948318643008289
20347;JABON TOC.PLUSBELLE PURIF.C/ACEITE-X140G;313;0,000222633310639199;0,948541276318928
40001;PALILLERO IDEAL-410-              X100UN;312;0,000221922022106805;0,948763198341035
25212;MAYONESA D FIESTA DOY PACK        X250CC;312;0,000221922022106805;0,948985120363142
1186;GALLETA ARCOR HOGAREÐA SALV.-6692-X600GR;310;0,000220499445042018;0,949205619808184
28126;DULCE LECHE SANCOR-3104-POTE      X250GR;310;0,000220499445042018;0,949426119253226
11003;SALSA ALCO PIZZA                  X350GR;309;0,000219788156509624;0,949645907409735
20443;JABON PAN ALA TOQUE VIVERE        X200GR;307;0,000218365579444837;0,94986427298918
41482;SHAMPOO PLUSBELLE BAM/ALOE C/AMINOB-X1LT;307;0,000218365579444837;0,950082638568625
16129;GELATINA MOGUL FRUTILLA-3077-      X60GR;306;0,000217654290912443;0,950300292859538
27078;PAÐO ABSORBENTE TASK -300710-       X1UN;306;0,000217654290912443;0,95051794715045
19103;POXI-RAN UNTABLE POMO              X23ML;306;0,000217654290912443;0,950735601441363
90150;YOGUR ACTIVIA-253-FRUTILLA PACK  2X125GR;305;0,00021694300238005;0,950952544443743
77350;jugo dink-c limonada sobre         x45gr;303;0,000215520425315262;0,951168064869058
25299;ketchup fanacoa doy pack   -85418-x250gr;303;0,000215520425315262;0,951383585294373
32080;LECHE LV CHELITA DESCREMADA         X1LT;303;0,000215520425315262;0,951599105719688
21161;PROVENZAL VILLA RICA       -8603-  X25GR;302;0,000214809136782869;0,951813914856471
4099;TE GREEN HILLS SAQUITO -816-       X25UN;301;0,000214097848250475;0,952028012704722
77786;SODA MANAOS SIFON PROMO -           X2LT;301;0,000214097848250475;0,952242110552972
6284;ATUN NATURAL DESMENUZADO BAHIA    X170GR;300;0,000213386559718082;0,95245549711269
27473;FIBRA ESPONJA TASK ECO -107202-     X1UN;300;0,000213386559718082;0,952668883672408
17237;PROTECTOR LADYSOFT ANAT.S/A        X20UN;299;0,000212675271185688;0,952881558943594
4269;TE LA VIRGINIA SAQ.PAPEL FILT.RAP-X100UN;297;0,000211252694120901;0,953092811637715
28136;MERMELADA NOEL CIRUELA FCO-5168-  X454GR;297;0,000211252694120901;0,953304064331836
90927;POSTRE DANETTE-530-CHOCOLATE PAC 2X95GR;297;0,000211252694120901;0,953515317025957
7673;jugo tang anana -923219-           x25gr;297;0,000211252694120901;0,953726569720078
90746;CREMA LECHE RAMOLAC               X200GR;296;0,000210541405588507;0,953937111125666
25217;MAYONESA HELLMANNS DOY PACK PROMO-X237GR;296;0,000210541405588507;0,954147652531255
6361;CABALLA NATURAL PUGLISI           X380GR;296;0,000210541405588507;0,954358193936843
16043;GELATINA EXQUISITA DURAZNO-40979-  X70GR;296;0,000210541405588507;0,954568735342432
17249;PAÐAL BABYSEC ULTRA HIPER XG       X48UN;295;0,000209830117056114;0,954778565459488
13826;LIMPIADOR CIF ANTIGRASA D.P-4036- X500ML;293;0,000208407539991326;0,954986972999479
17511;PAÐAL BABYSEC CLASICO TANGA XXGDE - X8UN;293;0,000208407539991326;0,95519538053947
41477;ACOND.PLUSBELLE LECHE/ALM.C/AMINOB- X1LT;292;0,000207696251458933;0,955403076790929
31529;DESOD.KEVIN   -372/3 -AEROSOL     X150ML;291;0,000206984962926539;0,955610061753856
28024;MERMELADA DULCOR DAMASCO POTE-805-X500GR;290;0,000206273674394146;0,95581633542825
11281;TOMATE PELADO LA COLINA           X400GR;289;0,000205562385861752;0,956021897814112
13756;LIMP.LIQ.PROCENEX 3EN1 LAVANDA    X900ML;289;0,000205562385861752;0,956227460199974
13591;DETERGENTE GIGANTE ANT.LLUVIAS FR.X750ML;288;0,000204851097329358;0,956432311297303
9867;FIDEO LUCCHETTI MOÐOS-30911-      X500GR;288;0,000204851097329358;0,956637162394632
20437;JABON POLVO ACE NAT.C/SUAV.MINI.    X3KG;285;0,000202717231732178;0,956839879626365
32079;LECHE LV CHELITA ENTERA             X1LT;284;0,000202005943199784;0,957041885569564
13813;DETERGENTE GIGANTE T/D/ALMENDRA-  X750ML;284;0,000202005943199784;0,957243891512764
77064;JUGO ZUKO PERA -75014-SOBRE        X15GR;283;0,00020129465466739;0,957445186167431
7940;jugo tang durazno -919469-         x25gr;281;0,000199872077602603;0,957645058245034
37006;MAQ.AF.PRESTOBARBA ULTRAGRIP C/FIJO X3UN;281;0,000199872077602603;0,957844930322637
6060;ATUN ACEITE DESMENUZADO CARACAS - X170GR;279;0,000198449500537816;0,958043379823174
27634;ESPONJA TASK SPUNITA     -107361-   X1UN;279;0,000198449500537816;0,958241829323712
9433;FIDEO FAVORITA MOSTAC.RAYADO-49761X500GR;279;0,000198449500537816;0,95844027882425
3079;MAIZ BLANCO LA ESPAÐOLA           X500GR;278;0,000197738212005422;0,958638017036256
4175;YERBA AMANDA SAQUITOS C/SOBRE-     X25UN;277;0,000197026923473029;0,958835043959729
41508;ACOND.SUAVE MIEL Y ALMENDRAS      X930ML;276;0,000196315634940635;0,959031359594669
50206;REPELENTE OFF CREMA C/ALOE  -062-  X60CC;276;0,000196315634940635;0,95922767522961
7915;JUGO YUPI MANZANA SOBRE RINDE 2L-  X20GR;275;0,000195604346408242;0,959423279576018
25056;MAYONESA HELLMANNS BOLSA-7093- X2900CC;272;0,000193470480811061;0,959616750056829
31023;CREMA DENTAL COLGATE TOTAL 12      X90GR;271;0,000192759192278667;0,959809509249108
77016;JUGO YUPI LIMON SOBRE RINDE 2L-    X20GR;271;0,000192759192278667;0,960002268441386
13899;BRILLO ECHO BALDE D.P.-187-       X450ML;271;0,000192759192278667;0,960195027633665
77015;JUGO YUPI FRUTILLA SOBRE RINDE 2L- X20GR;270;0,000192047903746273;0,960387075537411
28233;DULCE LECHE FRANZ FLIAR-1010019- X400GR;269;0,00019133661521388;0,960578412152625
41489;SHAMPOO PLUSBELLE LIN/MIEL C/AMINOB-X1LT;268;0,000190625326681486;0,960769037479307
77164;JUGO ZUKO NAR/DURAZNO SOBRE-75006- X15GR;267;0,000189914038149093;0,960958951517456
17250;PAÐAL BABYSEC ULTRA HIPER XXG-4189-X48UN;267;0,000189914038149093;0,961148865555605
13164;DESINFECT.LYSOFORM AIRE MONT.     X360CC;265;0,000188491461084305;0,961337357016689
17578;PAÐAL BABYSEC CLAS.TANGA MP GDE -  X20UN;264;0,000187780172551912;0,961525137189241
90222;FLAN WINDY VAINILLA -             X120GR;263;0,000187068884019518;0,961712206073261
11405;ARVEJA ALCO                       X350GR;261;0,000185646306954731;0,961897852380215
13470;PASTILLA P/INOD.JARDIN FLORAL-       XUN;260;0,000184935018422337;0,962082787398638
43021;CREMA OXIGENADA ISSUE VOL.20-PROMO-  XUN;260;0,000184935018422337;0,96226772241706
4019;YERBA CACHAMATE HIERBAS SERRANAS  X500GR;259;0,000184223729889944;0,96245194614695
90075;LECHE RAMOLAC DESCREMADA SACHET     X1LT;259;0,000184223729889944;0,96263616987684
4155;YERBA TARAGUI  ENERGIA -473-      X500GR;258;0,00018351244135755;0,962819682318197
13317;LAVANDINA TRADIC.X5 BIDON -9031-    X4LT;258;0,00018351244135755;0,963003194759555
60750;VASO DURAX ANABEL AZUL -2215-        XUN;257;0,000182801152825157;0,96318599591238
95100;RAVIOLES VIA VESPUCCI 4 QUESOS -  X500GR;257;0,000182801152825157;0,963368797065205
3083;SEMOLA LUCHETTI VITINA TRADIC.-   X500GR;256;0,000182089864292763;0,963550886929498
90098;YOGUR GRAN COMPRA-340-VAIN.SACH.    X1KG;255;0,000181378575760369;0,963732265505258
27253;TRAPO PISO SACCHI GRIS FRISADO 47X57-XUN;255;0,000181378575760369;0,963913644081019
77537;JUGO ADES  PROMO -                  X1LT;255;0,000181378575760369;0,964095022656779
29115;SOPA KNORR CREMA ESPINACA-236447-    XUN;254;0,000180667287227976;0,964275689944007
15013;ENDULZANTE BARNY LIQ. -9201-     X250ML;254;0,000180667287227976;0,964456357231235
95107;TAPA P/PASCUALINA MADOMI -          X2UN;254;0,000180667287227976;0,964637024518463
6107;PATE FOIE SWIFT                    X90GR;253;0,000179955998695582;0,964816980517159
27481;ESPONJA DORADA DEA                  X2UN;253;0,000179955998695582;0,964996936515854
7544;JUGO TANG MARACUYA -               X35GR;252;0,000179244710163189;0,965176181226017
20052;JABON POLVO ACE MINIES.TRAD.      X400GR;252;0,000179244710163189;0,965355425936181
17423;PAÐAL BABYSEC ULTRA MP XXG -4109-  X14UN;252;0,000179244710163189;0,965534670646344
13500;LIMP.LIQ.JARDIN ANTIB.LAVANDA CREM-X900C;251;0,000178533421630795;0,965713204067975
78032;JUGO BAGGIO NAR-DUR T.B-12612-    X200CC;250;0,000177822133098401;0,965891026201073
17292;PAPEL HIG.SCOTT H/S ALOE 30MT-2864- X4UN;250;0,000177822133098401;0,966068848334171
41401;ACOND.SEDAL SOS BALANCE -227723-  X300ML;249;0,000177110844566008;0,966245959178737
90002;MANTECA RAMOLAC PAN               X200GR;248;0,000176399556033614;0,966422358734771
18086;PILA EVEREADY AAA  -1212 -          X2UN;247;0,000175688267501221;0,966598047002272
18073;LAMPARA OSRAM DULUX VALUE 15W/865-   XUN;247;0,000175688267501221;0,966773735269773
28470;DULCE BATATA ORIETA C/CHOCO.      X500GR;247;0,000175688267501221;0,966949423537275
1109;GALLETA BAGLEY CRIOLLITAS -3778-  X300GR;246;0,000174976978968827;0,967124400516243
90505;YOGUR MANFREY-60308-BEB.DURAZNO-    X1KG;246;0,000174976978968827;0,967299377495212
20470;JABON POLVO DRIVE MATIC CAM.BOSQUE X400G;246;0,000174976978968827;0,967474354474181
41207;CREMA DENTAL KOLYNOS S/BLANCA-12006-X90G;246;0,000174976978968827;0,96764933145315
90294;MANTECA SANCOR-1029-C/VIT.DYE -   X200GR;245;0,000174265690436433;0,967823597143586
41212;TALCO AKTIOL POLVO       -24103-  X100GR;245;0,000174265690436433;0,967997862834023
27503;SECADOR DE GOMA DEA NEGRO 40CM.     X1UN;244;0,00017355440190404;0,968171417235927
60166;PLATO DURAX ORQUIDEA AZUL HONDO-4786-XUN;243;0,000172843113371646;0,968344260349299
16154;GELATINA GODET NARANJA-           X100GR;243;0,000172843113371646;0,96851710346267
90504;YOGUR MANFREY-60307-BEB.BANANA      X1KG;243;0,000172843113371646;0,968689946576042
4676;YERBA CACHAMATE SILUET     -269-  X500GR;241;0,000171420536306859;0,968861367112349
13634;DESOD.AMB.POETT ESPIR.JOVEN-      X360CC;241;0,000171420536306859;0,969032787648655
37017;MAQ.AF.PRESTOBARBA 3 HOMBRE-804-    X2UN;239;0,000169997959242072;0,969202785607898
20306;JABON POLVO ZORRO REGULAR BIOCRIST- X3KG;237;0,000168575382177284;0,969371360990075
31926;CREMA DENTAL COLGATE -11134-       X90GR;236;0,000167864093644891;0,96953922508372
21136;OREGANO EN HOJAS LA CAMPIÐA-11351-X250GR;236;0,000167864093644891;0,969707089177365
77088;JUGO CLIGHT MANGO -                 X8GR;236;0,000167864093644891;0,969874953271009
41968;ACOND.SEDAL RIZOS OBEDIENTES      X200ML;235;0,000167152805112497;0,970042106076122
1851;GALLETA FRUTIGRAN AVENA/PASAS     X250GR;235;0,000167152805112497;0,970209258881234
17642;TOALLA HUM.HUGGIES CLASSIC -1728-  X64UN;234;0,000166441516580104;0,970375700397815
93081;SALAME T/MILAN FELA -17772-          XKG;234;0,000166327710414921;0,970542028108229
17345;PAÐAL BABYSEC CLASICO TANGA MEDIANO-X10U;233;0,00016573022804771;0,970707758336277
25214;MAYONESA D FIESTA DOY PACK        X500CC;233;0,00016573022804771;0,970873488564325
15019;ENDULZANTE BARNY LIQ. -9203-     X500ML;232;0,000165018939515316;0,97103850750384
13373;LUSTRAMUEBLE BLEM NARANJA   -244- X360CC;232;0,000165018939515316;0,971203526443356
28241;DULCE LECHE SANCOR CLASICO-3186-  X400GR;232;0,000165018939515316;0,971368545382871
31040;TALCO POLYANA FLORAL BOLSA -15700- X200G;231;0,000164307650982923;0,971532853033854
90041;YOGUR SANCOR-6403-BEB.FORT.FRUT     X1KG;230;0,000163596362450529;0,971696449396304
13680;PASTILLA P/INOD.BELAROM MIXTA-086- X60GR;230;0,000163596362450529;0,971860045758755
1024;GALLETA TRIO FROLITAS    -1008-   X160GR;229;0,000162885073918136;0,972022930832673
7280;JUGO ADES PERA                    X200ML;228;0,000162173785385742;0,972185104618059
4213;YERBA CRUZ DE MALTA SAQUITO-93224- X25UN;228;0,000162173785385742;0,972347278403445
17060;PAPEL HIG.HIGIENOL MAX NUEVA IMAGEN-X4UN;228;0,000162173785385742;0,97250945218883
17146;TOALLA HUM.ESTRELLA-376-D.PACK     X70UN;228;0,000162173785385742;0,972671625974216
31203;TALCO REXONA EFFICIENT POLVO-6191-X200GR;228;0,000162173785385742;0,972833799759602
9295;ARROZ 53 BLUE BONET -           10X500GR;228;0,000162173785385742;0,972995973544988
9750;FIDEO LUCCHETTI CODITO-30913-     X500GR;228;0,000162173785385742;0,973158147330373
90487;YOGUR SER-901-CALCIO FRUTI.PACK  2X120GR;225;0,000160039919788561;0,973318187250162
7465;VINO SANTA ISABEL BORGOÐA        X700 CC;223;0,000158617342723774;0,973476804592886
31585;CREMA DENTAL ODOL 2 DOB.FLUO-13006-X180G;223;0,000158617342723774;0,973635421935609
95101;RAVIOLES VIA VESPUCCI RICOTA -    X500GR;223;0,000158617342723774;0,973794039278333
41485;SHAMPOO PLUSBELLE COCO/KAR.C/AMINOB-X1LT;222;0,00015790605419138;0,973951945332525
90981;POSTRE DANETTE-530-CREMA AMERC.   2X95GR;221;0,000157194765658987;0,974109140098184
17392;PAÐAL BABYSEC ULT.TRI/GRANDE       X30UN;220;0,000156483477126593;0,97426562357531
18017;PILA EVEREADY CHICAAA ED BLIS.-1215-X4UN;218;0,000155060900061806;0,974420684475372
6344;PATE FOIE LA BLANCA                X90GR;217;0,000154349611529412;0,974575034086901
31105;shampoo sedal recon.estructural   x200ml;217;0,000154349611529412;0,974729383698431
17105;PAPEL HIG.ROLISU PROMOCION  -        XUN;216;0,000153638322997019;0,974883022021428
20488;JABON POLVO ALA REG.C/VIV.CEL.MULT.X800G;215;0,000152927034464625;0,975035949055893
13807;DETERGENTE GIGANTE ANTIB.AMANECER-X750ML;215;0,000152927034464625;0,975188876090357
29179;CALDO WILDE CARNE        -8209-    X12UN;214;0,000152215745932232;0,975341091836289
41478;ACOND.PLUSBELLE MANZ/PERA C/AMINOB- X1LT;214;0,000152215745932232;0,975493307582222
93455;MORTADELA VEJIGA RECREO -110-        XKG;213;0,000151596924909049;0,975644904507131
1745;GALLETA LIA VOCACION VAINI.-1773- X170GR;212;0,000150793168867444;0,975795697675998
4078;TE LA VIRGINIA MANZANILLA SAQUIT   X25UN;212;0,000150793168867444;0,975946490844866
17585;PAÐAL BABYSEC CLAS.TANGA MP XGDE - X16UN;212;0,000150793168867444;0,976097284013733
27476;LANA ACERO TASK ROLLITO -107402-   X70GR;212;0,000150793168867444;0,976248077182601
28273;MERMELADA DULCOR FRUTILLA LIGHTPOT.X420G;211;0,000150081880335051;0,976398159062936
27692;TRAPO PISO YAMAL GRIS TEJIDO        X1UN;210;0,000149370591802657;0,976547529654738
90209;YOGUR MANFREY YOFREY PROMOCION -  X120GR;210;0,000149370591802657;0,976696900246541
9823;FIDEO FAVORITA MOÐO MEDIANO-40447-X500GR;210;0,000149370591802657;0,976846270838344
25022;KETCHUP DANICA DOY PACK -245-     X220GR;209;0,000148659303270264;0,976994930141614
29118;SOPA KNORR CREMA QUESO -             XUN;209;0,000148659303270264;0,977143589444884
93139;MORTADELA BOLOGNA DON OTTO -         XKG;209;0,000148545497105081;0,977292134941989
41400;ACOND.SEDAL SOS CERAMIDAS         X300ML;208;0,00014794801473787;0,977440082956727
31723;POLVO DESOD.VERITAS MASCULINO-902-X230GR;208;0,00014794801473787;0,977588030971465
27015;ESPONJA A.INOXIDABLE LIMPEX  -121-  X1UN;208;0,00014794801473787;0,977735978986203
1293;OBLEA BAGLEY OPERA-9419-           X55GR;208;0,00014794801473787;0,977883927000941
41030;SHAMPOO SUAVE MANZANA VERDE       X930ML;207;0,000147236726205476;0,978031163727146
90949;YOGUR MANFREY YOFREY ENT.DUL.LECHE X120G;205;0,000145814149140689;0,978176977876287
31239;ANTIT.DOVE CLASICO AERO.-939542-  X100GR;204;0,000145102860608296;0,978322080736895
1213;OBLEA BAGLEY OPERA-9509-          X220GR;204;0,000145102860608296;0,978467183597503
31007;CREMA DENTAL COLGATE TRIP.ACCION- X180GR;204;0,000145102860608296;0,978612286458112
17408;TOALLA HUMEDA ALGABO -2628-        X80UN;204;0,000145102860608296;0,97875738931872
4183;CAFE ARLISTAN SUAVE-93130-         X50GR;203;0,000144391572075902;0,978901780890796
77770;JUGO BAGGIO PERA T.B. -12608-     X200ML;203;0,000144391572075902;0,979046172462872
21129;COMINO MOLIDO LA CAMPIÐA-11304-     X1KG;203;0,000144391572075902;0,979190564034948
13546;LIMP.LIQ.JARDIN ANTIB.FLORAL CREM-X900CC;202;0,000143680283543508;0,979334244318491
25276;MAYONESA FANACOA DOY PACK -79891- X500CC;202;0,000143680283543508;0,979477924602035
21064;SAL CELUSAL PARRILLERA PAQ.-2007-   X1KG;202;0,000143680283543508;0,979621604885578
4287;YERBA CBSE SABOR.C/NARANJA MAS-3208-X500;201;0,000142968995011115;0,979764573880589
7213;jugo ades pera                      x1lt;200;0,000142257706478721;0,979906831587068
13201;LAVANDINA TRADIC.X-5 PROMO -        X1LT;200;0,000142257706478721;0,980049089293547
13294;LIMPIADOR CIF CREMA -201138-      X750GR;200;0,000142257706478721;0,980191347000025
3053;AVENA QUAKER INS.CALCIHIERRO PLUS-X350GR;200;0,000142257706478721;0,980333604706504
28482;MERMELADA DULCOR FRUTILLA         X500GR;200;0,000142257706478721;0,980475862412983
90745;CREMA LECHE RAMOLAC               X350GR;199;0,000141546417946327;0,980617408830929
13409;DESOD.AMB.POETT BRISA POLAR       X360CC;198;0,000140835129413934;0,980758243960343
