categoria|rubro|id|producto|titulo|detalle|sku|imagen|regla_1|precio_1|regla_2|precio_2|regla_3|precio_3
Panadería| Pan Negro|165|http://tatito.com.ar/producto/pan-negro-bollitos-pandino/|Pan Negro Bollitos Pandino|""|103491|http://tatito.com.ar/wp-content/uploads/2020/01/default.jpg|1 - 2|60.0|3+|55.0||
Snacks| Otros|235|http://tatito.com.ar/producto/pochoclo-dulce-semix-80-grs/|Pochoclo Dulce Semix 80 grs.|""|110986|http://tatito.com.ar/wp-content/uploads/2020/07/pochoclos-dulces-semix-80.jpg|1 - 2|33.0|3+|28.69||
Snacks| Otros|235|http://tatito.com.ar/producto/mani-tostado-salado-semix-120-grs/|Mani Tostado Salado Semix 120 grs.|""|114338|http://tatito.com.ar/wp-content/uploads/2020/07/mani-tostado-salado-semix-120.jpg|1 - 2|35.0|3+|29.83||
Snacks| Otros|235|http://tatito.com.ar/producto/veggie-snacks-granix-pizza-x-45-grs/|Veggie Snacks Granix Pizza x 45 grs.|""|1139863|http://tatito.com.ar/wp-content/uploads/2020/07/veggie-snacks-pizza-45g.jpg|1 - 2|39.0|3+|33.58||
Snacks| Otros|235|http://tatito.com.ar/producto/veggie-snacks-granix-finas-hierbas-x-45-grs/|Veggie Snacks Granix Finas Hierbas x 45 grs.|""|1139862|http://tatito.com.ar/wp-content/uploads/2020/07/veggie-snacks-finashierbas-45g.jpg|1 - 2|39.0|3+|33.58||
Snacks| Otros|235|http://tatito.com.ar/producto/veggie-snacks-granix-cebolla-x-45-grs/|Veggie Snacks Granix Cebolla x 45 grs.|""|1139861|http://tatito.com.ar/wp-content/uploads/2020/07/veggie-snacks-cebolla-45g.jpg|1 - 2|39.0|3+|33.58||
Snacks| Otros|235|http://tatito.com.ar/producto/veggie-snacks-granix-barbacoa-x-45-grs/|Veggie Snacks Granix Barbacoa x 45 grs.|""|113986|http://tatito.com.ar/wp-content/uploads/2020/07/veggie-snacks-barbacoa-45g.jpg|1 - 2|39.0|3+|33.58||
Snacks| Papas|131|http://tatito.com.ar/producto/papas-facu-x-200-grs/|Papas Facu x 200 grs.|""|113185|http://tatito.com.ar/wp-content/uploads/2020/01/PAPAS-FACU-500GR.jpg|1 - 2|93.0|3+|78.03||
Snacks| Papas|131|http://tatito.com.ar/producto/papas-facu-x-80-grs/|Papas Facu x 80 grs.|""|113187|http://tatito.com.ar/wp-content/uploads/2020/01/PAPAS-FACU-500GR.jpg|1 - 2|39.0|3+|33.2||
Snacks| Papas|131|http://tatito.com.ar/producto/papas-facu-500gr/|PAPAS FACU X 500GR|""|7203|http://tatito.com.ar/wp-content/uploads/2020/01/PAPAS-FACU-500GR.jpg|1 - 2|190.0|3+|169.59||
