GRUPO;DESC.GRUPO;S.GRUPO;DESC.SUBGRUPO;COD.PROV;COD.PROD;PRODUCTO;COD.BARRA;KILOS;LITROS;UNIDADES;CANT TOT;PARTIC;TOTAL
17;HIGIENE PERSONAL - PAPELES;4;PAPEL HIGIENICO;264;17595;PAPEL HIG.HIGIENOL SIN FIN -60MT-   X6UN;7790250018766;0;0;3228;538;0,0906998299411906;538
90;LACTEOS;7;POSTRES P/ADULTOS;72;90350;FLAN SANCOR CASERO LIGHT -4029-  2X120GR;7790080040296;128,64;0;0;536;0,0903626558521899;536
97;PANIFICACION;1;PAN XKG;418;97059;PAN VILLECCO MIGNON                   KG;;535,08;0;0;535,08;0,0902075557712496;535,08
71;FRUTAS;1;FRUTAS;5542;71047;POMELO ROSADO                        XKG;;532,2;0;0;532,2;0,0897220250830885;532,2
23;ACEITES - VINAGRES;2;ACEITES;5798;23106;ACEITE CADA DIA GIRASOL -4.21-    X900CC;7790272004785;0;478,8;0;532;0,0896883076741884;532
17;HIGIENE PERSONAL - PAPELES;6;ROLLOS DE COCINA;5765;17628;ROLLO COCINA CAMPANITA CLASSICC 50P.-X3U;7791070000030;0;0;1590;530;0,0893511335851877;530
7;BEBIDAS;4;GASEOSAS;5627;7523;GASEOSA COCA COLA         -107-   X500CC;7790895000782;0;265;0;530;0,0893511335851877;530
7;BEBIDAS;4;GASEOSAS;5253;7635;GASEOSA SEVEN UP-822-            X2.25LT;7791813423522;0;1183,5;0;526;0,0886767854071863;526
97;PANIFICACION;4;PAN P/HAMBURGUESA Y PANCHO;418;97129;PAN P/PANCHO VILLECCO (PROMO) -    X12UN;;0;0;6300;525;0,088508198362686;525
97;PANIFICACION;9;MEDIALUNAS - FACTURAS;418;97072;MEDIALUNAS VILLECCO SALADAS       X UNID;;0;0;523;523;0,0881710242736853;523
17;HIGIENE PERSONAL - PAPELES;6;ROLLOS DE COCINA;264;17102;ROLLO COCINA ELITE DISEÑO 60 HOJA   X3UN;7790250022633;0;0;1563;521;0,0878338501846846;521
9;ARROZ - FIDEOS;2;ARROZ x 1 kg.;5027;9222;ARROZ 53 BLUE BONET -73257-         X1KG;7791120032554;521;0;0;521;0,0878338501846846;521
91;QUESOS;2;QUESO EN BARRA;6077;91163;QUESO TYBO CASA BLANCA -             XKG;;520,75;0;0;520,75;0,0877917034235595;520,75
7;BEBIDAS;1;JUGOS P/DILUIR;5100;77917;JUGO INCA LIGHT DURAZNO-100905-    X10GR;7798061000147;5,18;0;0;518;0,0873280890511835;518
29;CALDOS - SOPAS - PURE;6;PURE;5643;29108;PURE PAPA KNORR           -13659- X125GR;7794000592506;64,625;0;0;517;0,0871595020066831;517
70;VERDURAS;1;VERDURAS EN GENERAL;6155;70061;ESPINACA  -                          XUN;;0;0;516;516;0,0869909149621828;516
90;LACTEOS;12;CREMA DE LECHE;72;90226;CREMA LECHE SANCOR-3305-POTE      X360GR;7790080033052;185,76;0;0;516;0,0869909149621828;516
90;LACTEOS;6;POSTRES INFANTILES;1;90835;POSTRE DANONINO-094-MAXI FRUTILLA 2X70GR;7791337094024;72,1;0;0;515;0,0868223279176824;515
4;INFUSIONES;6;YERBA MATE COMUN;85;4035;YERBA AMANDA                      X500GR;7792710000021;257,5;0;0;515;0,0868223279176824;515
80;ENVASES - INSUMOS - VARIOS;3;EMBALAJE;6075;80125;CAJON VERDURA MADERA                 XUN;;0;0;514;514;0,0866537408731821;514
17;HIGIENE PERSONAL - PAPELES;7;SERVILLETAS;264;17002;SERVILLETA SUSSEX ULT.(33X30)-5764-X70UN;7790250057642;0;0;35910;513;0,0864851538286817;513
70;VERDURAS;1;VERDURAS EN GENERAL;6155;70020;AJO                                 X2UN;0202222000909;0;0;1024;512;0,0863165667841814;512
7;BEBIDAS;6;AGUA MINERAL;5253;7177;AGUA MINERAL ECO ANDES S/GAS -2418- X2LT;7792799000097;0;1016;0;508;0,08564221860618;508
90;LACTEOS;2;YOGURT DESCREMADO EN POTES;1;90293;YOGUR SER-499-COLCHON FRUT.Y CER. X172GR;7791337499003;87,032;0;0;506;0,0853050445171792;506
1;GALLETAS;1;SALADAS;5622;1327;GALLETA BAGLEY TRAVIATA -8722-    X303GR;7790040872202;153,015;0;0;505;0,0851364574726789;505
97;PANIFICACION;6;PAN RALLADO - PREPIZZA;418;97056;PAN RALLADO VILLECCO              X500GR;;252;0;0;504;0,0849678704281785;504
92;REFRIGERADOS - EMBUTIDOS;5;REBOZADOS DE POLLO;383;92230;MILANESA DE SOJA REBOZ.T/CASERA - 330XGR;7790070029355;165,33;0;0;501;0,0844621092946775;501
90;LACTEOS;3;YOGURT EN SACHETS;1;90132;YOGUR YOGURIS-423-VAIN.FORT.BEB.  X1.3KG;7791337423985;644,7999763;0;0;496;0,0836191740721757;496
1;GALLETAS;3;DULCES;5622;1192;GALLETA BAGLEY SURTIDO -6803-     X400GR;7790040929609;197,2;0;0;493;0,0831134129386746;493
71;FRUTAS;1;FRUTAS;6155;71073;FRUTILLA                             XKG;;492,21;0;0;492,21;0,0829802291735194;492,21
7;BEBIDAS;1;JUGOS P/DILUIR;5100;7332;JUGO INCA LIGHT ANANA SOBRE-100902-X10GR;7798061000048;4,92;0;0;492;0,0829448258941743;492
90;LACTEOS;4;YOGURT LINEA SALUD;1;90148;YOGUR ACTIVIA-253-CIRUE.PACK     2X125GR;7791337253810;122;0;0;488;0,0822704777161729;488
6;CONSERVAS;3;CONSERVAS DE CARNE;62;6385;PICADILLO LA BLANCA DE CARNE       X90GR;7790360720122;43,65;0;0;485;0,0817647165826718;485
23;ACEITES - VINAGRES;2;ACEITES;455;23112;ACEITE COCINERO GIRASOL -4.87-    X900CC;7790070012050;0;434,7;0;483;0,0814275424936711;483
91;QUESOS;1;QUESO CREMOSO;6077;91162;QUESO CREMOSO CASABLANCA -           XKG;;482,44;0;0;482,44;0,0813331337487509;482,44
36;QUESOS RALLADOS;1;QUESOS RALLADOS;255;36002;QUESO RALLADO MILKAUT-030-         X40GR;7794820000304;19,24;0;0;481;0,0810903684046704;481
54;PRODUCTOS P/COPETIN -SNACK-;1;SNACK SALADO;5243;54059;PAPAS FRITAS LAYS CLASICA- 8279-   X38GR;7790310001226;18,164;0;0;478;0,0805846072711693;478
8;GOLOSINAS;3;CHUPETINES;326;8017;CHUPETIN LHERITIER BOLA LOCA C/CAR.  XUN;S/BARRA 8017;0;0;476;476;0,0802474331821686;476
8;GOLOSINAS;3;CHUPETINES;326;8059;CHUPETIN LHERITIER BOLA LOCA DUO -   XUN;S/B - 8059;0;0;474;474;0,0799102590931679;474
90;LACTEOS;2;YOGURT DESCREMADO EN POTES;1;90355;YOGUR SER-102-DES.FR/AR/GRAN.C/FR.X180G;7791337102415;85,32;0;0;474;0,0799102590931679;474
7;BEBIDAS;7;CERVEZAS;5253;77018;CERVEZA QUILMES CRISTAL BOT.-7055- X355C;7792798007547;0;167,915;0;473;0,0797416720486676;473
1;GALLETAS;1;SALADAS;5243;1348;GALLETA PINDY CRACKER -           X550GR;7798113153036;260,15;0;0;473;0,0797416720486676;473
1;GALLETAS;3;DULCES;5622;1310;GALLETA LIA POLVORITA VAINIL-2880- X80GR;7790040314108;37,76;0;0;472;0,0795730850041672;472
97;PANIFICACION;4;PAN P/HAMBURGUESA Y PANCHO;418;97040;PAN P/HAMBURGUESA VILLECCO         X10UN;;0;0;4710;471;0,0794044979596669;471
90;LACTEOS;16;QUESOS BLANCOS;1;90962;QUESO UNT.CASANCREM-371-          X300GR;7791337371002;141,3;0;0;471;0,0794044979596669;471
7;BEBIDAS;1;JUGOS P/DILUIR;5368;77808;jugo tang manzana -20045-          x25gr;;11,75;0;0;470;0,0792359109151665;470
31;PERFUMERIA;2;PASTAS DENTAL;229;31107;CREMA DENTAL COLG.HERBAL BCO-13366-X90GR;7891024133668;42,03;0;0;467;0,0787301497816654;467
13;LIMPIADORES;1;LAVANDINAS;213;13286;LAVANDINA TRADIC.X-5 BOTELLA -9029- X1LT;7792389000322;0;467;0;467;0,0787301497816654;467
70;VERDURAS;1;VERDURAS EN GENERAL;5542;70024;PIMIENTO VERDE                       XKG;;461,22;0;0;461,22;0,0777557166644534;461,22
97;PANIFICACION;9;MEDIALUNAS - FACTURAS;418;97078;FACTURAS VILLECCO ESPECIALES         XUN;;0;0;457;457;0,0770442793366619;457
97;PANIFICACION;1;PAN XKG;418;97064;PAN VILLECCO SALVADITO               XKG;2097064000235;455,19;0;0;455,19;0,0767391367861162;455,19
97;PANIFICACION;4;PAN P/HAMBURGUESA Y PANCHO;418;97043;PAN P/PANCHO VILLECCO               X6UN;;0;0;2712;452;0,0762013441141601;452
7;BEBIDAS;1;JUGOS P/DILUIR;5185;7278;JUGO SER ANANA TROPICAL           X7.5GR;7798062540581;3,36;0;0;448;0,0755269959361587;448
7;BEBIDAS;1;JUGOS P/DILUIR;5100;77904;JUGO INCA LIGHT NARAN/MANGO-100912-X10GR;7798061000123;4,47;0;0;447;0,0753584088916583;447
71;FRUTAS;1;FRUTAS;5541;71021;MANZANA ROJA CALIDAD EXPORTACION     XKG;;443,93;0;0;443,93;0,0748408466650423;443,93
13;LIMPIADORES;4;SUAVIZANTES;213;13621;SUAVIZANTE BORITA DOY PACK -1007- X900CC;7792389021501;0;398,6999894;0;443;0,0746840607136569;443
90;LACTEOS;8;LECHE EN SACHET;389;90280;LECHE LA SERENISIMA DES/HIERRO-210- X1LT;7793940210006;0;442;0;442;0,0745154736691566;442
75;CARNICERIA;1;CARNE VACUNA - MENUDENCIAS;5564;75147;TRASJAMON NOVILLO/CUADRADA           XKG;;440,59;0;0;440,59;0,0742777659364111;440,59
75;CARNICERIA;1;CARNE VACUNA - MENUDENCIAS;5564;75604;FILET TERNERA                        XKG;;438,84;0;0;438,84;0,0739827386085355;438,84
17;HIGIENE PERSONAL - PAPELES;4;PAPEL HIGIENICO;5765;17493;PAPEL HIG.CAMPANITA CLAS.30MT-008-  X6UN;7791070000313;0;0;2622;437;0,0736725384466548;437
28;MERMELADAS - MIEL - DULCES;5;DULCE DE LECHE;481;28484;DULCE LECHE MANFREY-40104-        X400GR;7791058010662;174,4;0;0;436;0,0735039514021544;436
11;LINEA ROJA Y VEGETALES EN CONSERVA;1;PURE Y PULPA DE TOMATE;152;11372;PURE TOMATE NOEL TETRA BRICK-019- X520GR;7795184001907;224640;0;0;432;0,072829603224153;432
38;ENCURTIDOS;2;ACEITUNAS EN PAQUETES-FRASCOS;5242;38055;ACEITUNA VERDE LA RIOJANITA P.PACK X130G;7798074390013;56,16;0;0;432;0,072829603224153;432
90;LACTEOS;2;YOGURT DESCREMADO EN POTES;1;90333;YOGUR SER-102-DES.DUR/MZNA C/FR. X180GR;7791337102118;77,58;0;0;431;0,0726610161796527;431
2;CHOCOLATES - ALFAJORES;1;CHOCOLATES-ALFAJORES-BOMBONES;6098;2126;BOCADITO BONAFIDE DCE.LECHE-287-   X16GR;7792222041437;6,88;0;0;430;0,0724924291351523;430
2;CHOCOLATES - ALFAJORES;1;CHOCOLATES-ALFAJORES-BOMBONES;5368;2067;GALLETA TITA B/CHOCOLATE           X18GR;77900845;7,74;0;0;430;0,0724924291351523;430
1;GALLETAS;3;DULCES;5622;1309;GALLETA LIA POLVORITA FRUTILL.-2881-X80G;7790040314207;34,16;0;0;427;0,0719866680016513;427
25;ADEREZOS;1;MAYONESAS;5643;25197;MAYONESA HELLMANNS DOY PACK-953266-X250C;7794000401280;0;106,75;0;427;0,0719866680016513;427
2;CHOCOLATES - ALFAJORES;1;CHOCOLATES-ALFAJORES-BOMBONES;222;2262;CHOCOLATE HAMLET DCE DE LECHE-175- X43GR;7794612017510;18,275;0;0;425;0,0716494939126505;425
1;GALLETAS;1;SALADAS;5622;1085;GALLETA BAGLEY SALVADO -9995-     X642GR;7790040999503;272,85;0;0;425;0,0716494939126505;425
90;LACTEOS;3;YOGURT EN SACHETS;72;90041;YOGUR SANCOR-6403-BEB.FORT.FRUT     X1KG;7790080064032;420;0;0;420;0,0708065586901488;420
75;CARNICERIA;1;CARNE VACUNA - MENUDENCIAS;5564;75603;PECETO TERNERA                       XKG;;419,11;0;0;419,11;0,0706565162205435;419,11
70;VERDURAS;1;VERDURAS EN GENERAL;5648;70016;ZANAHORIA (FRACCION)                 XKG;;418,3;0;0;418,3;0,0705199607144982;418,3
90;LACTEOS;3;YOGURT EN SACHETS;1;90374;YOGUR SER-973-FORTIF.FRUT.SACHET  X900GR;7791337973022;376,2;0;0;418;0,0704693846011481;418
1;GALLETAS;3;DULCES;5187;1851;GALLETA FRUTIGRAN AVENA/PASAS     X250GR;7790045001188;104,25;0;0;417;0,0703007975566477;417
75;CARNICERIA;1;CARNE VACUNA - MENUDENCIAS;5564;75240;PICANA DE TERNERA                    XKG;;414,21;0;0;414,21;0,0698304397024917;414,21
1;GALLETAS;3;DULCES;5622;1308;GALLETA LIA POLVORITA CHOCOL.-2884-X80GR;7790040314009;33,12;0;0;414;0,0697950364231467;414
90;LACTEOS;2;YOGURT DESCREMADO EN POTES;1;90071;YOGUR SER-104-FIRME VAINILLA      X195GR;7793940104015;80,73;0;0;414;0,0697950364231467;414
7;BEBIDAS;8;VINOS EN TETRA BRICK;5363;77665;VINO TERMIDOR BLANCO TETRA BRICK    X1LT;7791540070129;0;408;0;408;0,0687835141561445;408
1;GALLETAS;3;DULCES;5368;1323;GALLETA TERRABUSI PEPITOS-960212- X118GR;7622300339715;48,026;0;0;407;0,0686149271116442;407
18;ILUMINACION;3;VELAS;213;18195;VELAS FAROLITO -297-               X68GR;7792389042971;27,676;0;0;407;0,0686149271116442;407
70;VERDURAS;1;VERDURAS EN GENERAL;6155;70034;ACELGA                               XKG;;406,4;0;0;406,4;0,068513774884944;406,4
75;CARNICERIA;1;CARNE VACUNA - MENUDENCIAS;5564;75606;CHOQUIZUELA TERNERA                  XKG;;406,1;0;0;406,1;0,0684631987715939;406,1
97;PANIFICACION;3;PAN FETEADO;5462;97367;PAN FARGO SALVADO DOBLE -1322-    X440GR;7793890013221;178,64;0;0;406;0,0684463400671438;406
32;LECHE;3;LECHES LARGA VIDA;389;32144;LECHE LV LA SERENISIMA DESCREM.-621-X1LT;7793940621000;0;406;0;406;0,0684463400671438;406
10;FRUTAS EN CONSERVA;1;DURAZNOS-DAMASCOS;5514;10122;DURAZNO MORA MITADES              X820GR;7798106150028;330,4599971;0;0;403;0,0679405789336428;403
97;PANIFICACION;1;PAN XKG;418;97160;PAN VILLEQUITO                       XKG;;400,35;0;0;400,35;0,0674938232657168;400,35
4;INFUSIONES;5;TE COMUN;26;4268;TE LA VIRGINIA SAQ.PAPEL FILT.RAP.-X50UN;7790150211458;0;0;20000;400;0,0674348178001417;400
90;LACTEOS;7;POSTRES P/ADULTOS;1;90927;POSTRE DANETTE-530-CHOCOLATE PAC 2X95GR;77953070;76;0;0;400;0,0674348178001417;400
91;QUESOS;1;QUESO CREMOSO;118;91002;QUESO CREMOSO RAMOLAC                XKG;;399,22;0;0;399,22;0,0673033199054314;399,22
7;BEBIDAS;1;JUGOS P/DILUIR;5185;7643;JUGO SER MANZANA VERDE -          X9.6GR;7798062540550;3,8304002;0;0;399;0,0672662307556413;399
7;BEBIDAS;1;JUGOS P/DILUIR;5368;7360;JUGO TANG NARANJA-DURAZNO          X25GR;7622300656447;9,975;0;0;399;0,0672662307556413;399
1;GALLETAS;3;DULCES;5243;1421;GALLETA TODDY CHISPAS DE CHOCOLATE-X75GR;7792170000432;29,925;0;0;399;0,0672662307556413;399
89;POLLO;2;PRESAS;5208;89031;PUCHERO DE POLLO                     XKG;;397,36;0;0;397,36;0,0669897480026608;397,36
90;LACTEOS;7;POSTRES P/ADULTOS;1;90233;FLAN DANETTE -531-VAINILLA PACK-  2X95GR;7791337531017;75,43;0;0;397;0,0669290566666406;397
95;PASTAS FRESCAS;2;MASAS - TAPAS;353;95218;TAPA P/PASCUALINA DANICA EQUIL.-680-X2UN;7791620006802;0;0;792;396;0,0667604696221403;396
90;LACTEOS;1;YOGURT ENTERO EN POTES;1;90383;YOGUR YOGURISIMO-12-FIRME FRUTILLAX190GR;7791337012028;74,86;0;0;394;0,0664232955331396;394
1;GALLETAS;3;DULCES;5622;1408;GALLETA BAGLEY CHOCOLINAS-9300-   X250GR;7790040111004;98;0;0;392;0,0660861214441389;392
3;CEREALES Y LEGUMBRES;4;CEREALES P/DESAYUNO;5187;3253;CEREAL GRANIX SKARCHITO VITAM.    X240GR;7790045001607;93,84;0;0;391;0,0659175343996385;391
70;VERDURAS;1;VERDURAS EN GENERAL;6155;70074;LECHUGA MANTECOSA                    XKG;220220000509;389,49;0;0;389,49;0,065662967962443;389,49
7;BEBIDAS;4;GASEOSAS;5253;77040;GASEOSA SEVEN UP FREE PET.-1427- X2.25LT;7791813423508;0;873;0;388;0,0654117732661375;388
7;BEBIDAS;7;CERVEZAS;6175;77075;CERVEZA BUDWEISER-11501-BOTE.VIDR.X970CC;7792757115023;0;376,36;0;388;0,0654117732661375;388
90;LACTEOS;6;POSTRES INFANTILES;72;90277;FLAN SANCORITO-6295- VAINI/CARAM. X110GR;77962959;42,57;0;0;387;0,0652431862216371;387
90;LACTEOS;4;YOGURT LINEA SALUD;1;90157;YOGUR SER-820-CALCIO DURAZNO      X185GR;7791337000117;71,225;0;0;385;0,0649060121326364;385
17;HIGIENE PERSONAL - PAPELES;11;TOALLAS FEMENINAS;5310;17150;TOALLA LADYSOFT NOR/SUA.C/ALAS-9608-X8UN;7790250096085;0;0;3064;383;0,0645688380436357;383
90;LACTEOS;4;YOGURT LINEA SALUD;1;90522;YOGUR ACTIVIA-222-BEB. MANZ.-CIR. X185GR;7791337222151;70,855;0;0;383;0,0645688380436357;383
29;CALDOS - SOPAS - PURE;1;CALDOS;5643;29035;CALDO KNORR GALLINA REC. COLEC.    X12UN;7794000594555;0;0;4584;382;0,0644002509991353;382
90;LACTEOS;12;CREMA DE LECHE;72;90278;CREMA LECHE SANCOR C/VIT.DYE-3306-X200GR;7790080033069;75,8;0;0;379;0,0638944898656343;379
4;INFUSIONES;3;CAFE SOLUBLE;64;4014;CAFE DOLCA TRAD.X170GR+AZUCAR SURCO X1KG;;0;0;378;378;0,0637259028211339;378
7;BEBIDAS;6;AGUA MINERAL;5253;7192;AGUA MINERAL VILLA ARROYOS S/G-584-X1.5L;7795930000055;0;565,5;0;377;0,0635573157766336;377
7;BEBIDAS;22;APERITIVOS CON ALCOHOL;29;77796;FERNET BRANCA                     X750CC;7790290001193;0;282,75;0;377;0,0635573157766336;377
90;LACTEOS;1;YOGURT ENTERO EN POTES;1;90380;YOGUR YOGURISMO-12- FIRME VAINILLA X190G;7791337012011;71,25;0;0;375;0,0632201416876328;375
4;INFUSIONES;3;CAFE SOLUBLE;64;4279;CAFE DOLCA X170GR+CACAO NESQUICK X180GR;;63,58;0;0;374;0,0630515546431325;374
4;INFUSIONES;2;CAFE MOLIDO;26;4288;CAFE LA VIRGINIA EQUILIBRADO-5322-X125GR;7790150696781;45,875;0;0;367;0,06187144533163;367
17;HIGIENE PERSONAL - PAPELES;2;ALGODON;6162;17222;ALGODON ESTRELLA PREMIUM -10178-   X75GR;7790064000230;27,225;0;0;363;0,0611970971536286;363
31;PERFUMERIA;2;PASTAS DENTAL;229;31055;CREMA DENTAL COLGATE T.ACCION-1146-X90GR;7793100111464;32,4;0;0;360;0,0606913360201275;360
93;FIAMBRES;5;JAMON COCIDO;349;93512;JAMON COCIDO LA PIAMONTESA -1138-    XKG;;359,37;0;0;359,37;0,0605851261820923;359,37
1;GALLETAS;3;DULCES;5187;1850;GALLETA FRUTIGRAN SALV.DULCE      X250GR;7790045001195;89,75;0;0;359;0,0605227489756272;359
7;BEBIDAS;1;JUGOS P/DILUIR;5368;77014;JUGO CLIGHT NARANJA-DURAZNO-        X9GR;7622300577964;3,231;0;0;359;0,0605227489756272;359
70;VERDURAS;1;VERDURAS EN GENERAL;6155;70105;PAPA EN REJILLA (OFERTA)             XKG;7794875000120;358,55;0;0;358,55;0,060446884805602;358,55
90;LACTEOS;16;QUESOS BLANCOS;1;90518;QUESO UNT.CASANCREM LIGHT -871-   X480GR;7791337871007;171,84;0;0;358;0,0603541619311268;358
7;BEBIDAS;4;GASEOSAS;5627;77641;GASEOSA FANTA NARANJA     -1190-  X1.5LT;7790895000454;0;537;0;358;0,0603541619311268;358
75;CARNICERIA;1;CARNE VACUNA - MENUDENCIAS;5564;75224;NALGA SIN TAPA NOVILLO               XKG;;357,59;0;0;357,59;0,0602850412428817;357,59
7;BEBIDAS;1;JUGOS P/DILUIR;5368;7940;jugo tang durazno -919469-         x25gr;;8,925;0;0;357;0,0601855748866265;357
36;QUESOS RALLADOS;1;QUESOS RALLADOS;72;36004;QUESO RALLADO SANTA BRIGIDA -1493- X40GR;7790080014938;14,24;0;0;356;0,0600169878421261;356
7;BEBIDAS;11;VINOS FINOS MEDIO BAJOS;280;7317;VINO VIÑAS DE BALBO BORGOÑA     X1.250LT;7791843000052;0;443,75;0;355;0,0598484007976258;355
91;QUESOS;1;QUESO CREMOSO;481;91285;QUESO CREMOSO MANFREY-10105-         XKG;;355;0;0;355;0,0598484007976258;355
93;FIAMBRES;5;JAMON COCIDO;5571;93098;JAMON COC.CALCHAQUI NATURAL -11114-  XKG;;354,69;0;0;354,69;0,0597961388138306;354,69
2;CHOCOLATES - ALFAJORES;1;CHOCOLATES-ALFAJORES-BOMBONES;6098;2096;OBLEA BONAFIDE NUGATON LECHE-312- 3X27GR;7792222042489;28,674;0;0;354;0,0596798137531254;354
90;LACTEOS;1;YOGURT ENTERO EN POTES;72;90235;YOGUR SANCOR NAT.ENT.C/CER.-6636- X170GR;7790080066364;60,18;0;0;354;0,0596798137531254;354
92;REFRIGERADOS - EMBUTIDOS;3;HAMBURGUESAS;356;92123;SALCHICHA VIENISSIMA X6UN + 6UN S/C;;0;0;4236;353;0,059511226708625;353
90;LACTEOS;8;LECHE EN SACHET;389;90246;LECHE LA SEREN.ENT.EX-CAL.SACH.-115-X1LT;7793940115004;0;353;0;353;0,059511226708625;353
7;BEBIDAS;1;JUGOS P/DILUIR;5368;77546;jugo tang multifruta -921171-      x25gr;;8,825;0;0;353;0,059511226708625;353
97;PANIFICACION;2;PAN DE MOLDE;418;97037;PAN VILLECCO INGLES SAND.(6 REB)    X1UN;;0;0;351;351;0,0591740526196243;351
1;GALLETAS;1;SALADAS;5187;1446;GALLETA GRANIX SIN SAL     -22335-X555GR;7790045001317;196,5600008;0;0;351;0,0591740526196243;351
90;LACTEOS;4;YOGURT LINEA SALUD;1;90150;YOGUR ACTIVIA-253-FRUTILLA PACK  2X125GR;7791337253025;87,75;0;0;351;0,0591740526196243;351
90;LACTEOS;4;YOGURT LINEA SALUD;1;90521;YOGUR ACTIVIA-222-BEBI.PERA-KIWI  X185GR;7791337222212;64,935;0;0;351;0,0591740526196243;351
97;PANIFICACION;3;PAN FETEADO;5462;97354;PAN FARGO MESA RODAJA FINA -1311- X440GR;7793890013115;154,44;0;0;351;0,0591740526196243;351
7;BEBIDAS;1;JUGOS P/DILUIR;5368;77094;JUGO CLIGHT MANZANA-                X8GR;7790050001227;2,808;0;0;351;0,0591740526196243;351
8;GOLOSINAS;5;TURRONES;222;8359;TURRON ARCOR -4013-                X25GR;77940131;8,75;0;0;350;0,059005465575124;350
97;PANIFICACION;3;PAN FETEADO;5462;97370;PAN LACTAL RODAJAS FINAS -1317-   X370GR;7793890013177;129,5;0;0;350;0,059005465575124;350
90;LACTEOS;8;LECHE EN SACHET;481;90525;LECHE MANFREY ENT C/VIT.M.VIDA SACH.-X1L;7791058000595;0;350;0;350;0,059005465575124;350
1;GALLETAS;1;SALADAS;5243;1305;GALLETA PINDY SALVADO -           X600GR;7798113157942;209,4;0;0;349;0,0588368785306236;349
36;QUESOS RALLADOS;1;QUESOS RALLADOS;255;36012;QUESO RALLADO MILKAUT-032- BOLSA  X150GR;7794820000328;52,2;0;0;348;0,0586682914861233;348
75;CARNICERIA;1;CARNE VACUNA - MENUDENCIAS;5564;75091;TRASJAMON DE TERNERA                XKG;;347,45;0;0;347,45;0,0585755686116481;347,45
7;BEBIDAS;4;GASEOSAS;5253;7911;GASEOSA PEPSI COLA -666-          X500CC;7791813420118;0;173,5;0;347;0,0584997044416229;347
11;LINEA ROJA Y VEGETALES EN CONSERVA;5;VEGETALES y LEGUMBRES EN CONSERVA;427;11049;choclo cumana grano amarillo -    x350gr;7791885001789;121,1;0;0;346;0,0583311173971226;346
90;LACTEOS;3;YOGURT EN SACHETS;1;90399;yogur yoguris-508-frut.fort.ent. x1000gr;7791337508026;346;0;0;346;0,0583311173971226;346
21;SAL - CONDIMENTOS;1;SAL;6125;21052;SAL MANTO BLANCO FINA             X500GR;7798009950015;172;0;0;344;0,0579939433081219;344
7;BEBIDAS;6;AGUA MINERAL;5185;77272;AGUA MINERAL VILLAVICENCIO SIN GAS X1.5L;7790315000439;0;514,5;0;343;0,0578253562636215;343
4;INFUSIONES;5;TE COMUN;164;4099;TE GREEN HILLS SAQUITO -816-       X25UN;7790480008254;0;0;8550;342;0,0576567692191211;342
7;BEBIDAS;1;JUGOS P/DILUIR;6170;7900;JUGO YUPI NARANJA SOBRE RINDE 2L-  X20GR;7798077070233;6,84;0;0;342;0,0576567692191211;342
4;INFUSIONES;7;YERBA MATE EN SAQUITOS;164;4137;YERBA LA TRANQUERA SAQUITOS -576-  X25UN;7790480008766;0;0;8525;341;0,0574881821746208;341
90;LACTEOS;4;YOGURT LINEA SALUD;1;90304;ACTIMEL-566-0% MULTIFRUTA PACK   6X100GR;7791337566859;204;0;0;340;0,0573195951301204;340
7;BEBIDAS;6;AGUA MINERAL;5253;7388;SODA VILLA DE LOS ARROYOS-585-    X1.5LT;7795930000017;0;508,5;0;339;0,0571510080856201;339
75;CARNICERIA;1;CARNE VACUNA - MENUDENCIAS;5564;75237;COSTELETA DE TERNERA                 XKG;;338,51;0;0;338,51;0,0570684004338149;338,51
97;PANIFICACION;3;PAN FETEADO;5462;97369;PAN LACTAL C/SALVADO -1323-       X410GR;7793890013238;138,17;0;0;337;0,0568138339966194;337
90;LACTEOS;3;YOGURT EN SACHETS;72;90168;YOGUR SANCOR-6214-DESC.VAIN.SACHET X900G;7790080062144;303,3;0;0;337;0,0568138339966194;337
90;LACTEOS;14;MANTECA;72;90330;MANTECA SANCOR-1028-PAN           X100GR;7790080010282;33,7;0;0;337;0,0568138339966194;337
23;ACEITES - VINAGRES;2;ACEITES;5798;23094;aceite natura  -4.60 -            x900cc;;0;302,4;0;336;0,056645246952119;336
90;LACTEOS;2;YOGURT DESCREMADO EN POTES;1;90477;YOGUR SER-332-MIX FRUTA BOT.      X185GR;7791337332850;62,16;0;0;336;0,056645246952119;336
90;LACTEOS;4;YOGURT LINEA SALUD;1;90234;VIDACOL-166-MULTIFRUTA PACK       4X80GR;7791337166851;107,52;0;0;336;0,056645246952119;336
7;BEBIDAS;4;GASEOSAS;5627;77645;GASEOSA SPRITE            -2090-  X1.5LT;7790895000447;0;504;0;336;0,056645246952119;336
89;POLLO;3;ELABORADOS;5652;89029;POLLO FRESCO P/PARRILLA CONDIME.BAND.XKG;;335,3;0;0;335,3;0,0565272360209688;335,3
2;CHOCOLATES - ALFAJORES;1;CHOCOLATES-ALFAJORES-BOMBONES;222;2184;BOMBON BON O BON LECHE               XUN;77930002;0;0;335;335;0,0564766599076187;335
11;LINEA ROJA Y VEGETALES EN CONSERVA;1;PURE Y PULPA DE TOMATE;5514;11044;PURE TOMATE MORA                  X520GR;7798106150011;174,2;0;0;335;0,0564766599076187;335
