id|nombre|precio|precio_1|precio_2|rubro|url_imagen|url_producto
00864|Aceitunas Verdes con morrón Blati 500 gr.|190.0|3,168.30||Fiambreria > Aceitunas|/2019/11/aceitunas-morron-blati-500.jpg|/aceitunas-la-sierrita-160gr/
00156|Ravioles Madomi X 500 Grs.|62.73|3,53.36||Frescos y Congelados > Ravioles|/2020/01/RAVIOLES-MADOMI-X500GR.jpg|/ravioles-madomi-x500gr/
00239|RAVIOLES LA TUCUMANITA 500GR|64.5|3,55.90||Frescos y Congelados > Ravioles|/2019/11/ravioles-la-tucumanita-500.jpg|/ravioles-la-tuc-500gr/
00157|Salchicha Don Otto 6 uds.|40.0|3,33.80||Frescos y Congelados > Salchichas|/2020/05/salchichas-don-otto.jpg|/salchicha-don-otto-6-uds/
00158|Sorrentinos Madomi X 500 Grs.|77.0|3,65.00||Frescos y Congelados > Sorrentinos|/2020/01/SORRENTINOS-MADOMI-X-500G.jpg|/sorrentinos-madomi-x-500g/
00159|PASCUALINA MADOMI|58.0|3,48.49||Frescos y Congelados > Pascualinas|/2020/01/PASCUALINA-MADOMI-LIGHT.jpg|/pascualina-madomi/
00889|PASCUALINA LA TUCUMA LIGHT|69.5|3,60.19||Frescos y Congelados > Pascualinas|/2020/01/PASCUALINA-LA-TUCUMA-LIGHT.jpg|/pascualina-la-tucuma-light/
00160|PASCUALINA LA TUCUMANITA  2UN|65.0|3,56.29||Frescos y Congelados > Pascualinas|/2020/01/PASCUALINA-LA-TUC.-2UN.jpg|/pascualina-la-tuc-2un/
01029|Queso Cremoso Nulac|300.0|20,237.51||Fiambreria > Cremosos|/2020/01/default.jpg|/cremoso-nulac/
00670|Por Salut Santa Maria x 100 grs.|40.0|20,33.00||Fiambreria > Cremosos|/2020/01/POR-SALUT-SANTA-MARIA.jpg|/por-salut-santa-maria/
01030|Queso Cremoso Rivadavia x 100 grs.|30.0|20,21.80||Fiambreria > Cremosos|/2020/01/CREMOSO-RIVADAVIA.jpg|/cremoso-rivadavia/
00161|Queso Cremoso Santa Maria x 100 grs.|35.0|20,27.50||Fiambreria > Cremosos|/2020/01/CREMOSO-SANTA-MARIA.jpg|/cremoso-santa-maria/
00162|Queso Cremoso Elogio x 100 grs.|35.0|20,30.00||Fiambreria > Cremosos|/2020/01/CREMOSO-ELOGIO.jpg|/cremoso-elogio/
00163|Queso Cremoso IL Queso x 100 grs.|30.0|20,25.99||Fiambreria > Cremosos|/2019/11/queso-cremoso-il-queso-1.jpg|/cremoso-il-queso/
00164|HAMBURGUESAS IACONO 2 X 69GR|36.0|3,31.20||Frescos y Congelados > Hamburguesas|/2020/01/HAMB-IACONO-2-X-69GR.jpg|/hamb-iacono-2-x-69gr/
00165|Hamburguesa Swift XL X 250G|144.0|3,133.33||Frescos y Congelados > Hamburguesas|/2020/01/HAMB-SWIFT-XL-X250G.jpg|/hamb-swift-xl-x250g/
00166|HAMBURGUESA PALADINI 2UN|110.0|3,95.00||Frescos y Congelados > Hamburguesas|/2020/01/HAMB-PALADINI-2UN.jpg|/hamb-paladini-2un/
00600|Hamburguesa Swift Gruesa 2 X 80 Grs|100.0|3,89.99||Frescos y Congelados > Hamburguesas|/2019/11/hamburguesa-swift-clasica-x2.jpg|/hamb-swift-gruesa-2-x-80-grs/
00891|HAMBURGUESA PATY FINITA 2UN|64.0|3,56.94||Frescos y Congelados > Hamburguesas|/2020/01/HAMB-PATY-FINITA-2UN.jpg|/hamb-paty-finita-2un/
00892|HAMBURGUESA RICCISIMAS 2 X 65GR|33.0|3,28.60||Frescos y Congelados > Hamburguesas|/2020/01/HAMB-RICCISIMAS-2-X-65GR.jpg|/hamb-riccisimas-2-x-65gr/
00167|LECHE CONDENSADA NESTLE 395G|185.0|3,165.00||Lacteos > Leche Condensada|/2020/01/LECHE-CONDENSADA-NESTLE-395G.jpg|/leche-condensada-nestle-395g/
00890|Tapa para Empanadas la Tucumanita 12 u.|46.5|3,40.30||Frescos y Congelados > Tapas|/2019/11/tapa-emp-tucumanita.jpg|/tapa-p-emp-la-tuc-12un/
00168|TAPA PARA EMPANADAS MADOMI X12 UN.|46.0|3,39.45||Frescos y Congelados > Tapas|/2020/01/TAPA-MADOMI-P-EMP.jpg|/tapa-madomi-p-emp/
00893|Actimel 100Ml|72.85|3,64.45||Frescos y Congelados > Yogures|/2020/01/ACTIMEL-100ML.jpg|/actimel-100ml/
00895|Actimel Multifruta 100G|72.85|3,64.45||Frescos y Congelados > Yogures|/2020/01/ACTIMEL-MULTIFRUTA-100G.jpg|/actimel-multifruta-100g/
00898|Galletas Frutigran Avena y Pasas 250 gr.|85.0|3,73.45||Desayuno > Gall Dulces y Saladas|/2020/10/frutigram-avenaypasas.jpg|/galletas-frutigran-avena-y-pasas-250-gr/
00187|Galletas Frutigran Tropical 250 gr.|85.0|3,73.45||Desayuno > Gall Dulces y Saladas|/2020/07/frutigran-tropical-250.jpg|/galletas-frutigran-tropical-250-gr/
00169|Galletas Chocolinas 100 Grs.  Bagley|45.0|3,38.74||Desayuno > Gall Dulces y Saladas|/2020/01/GALL-CHOCOLINAS-170G-BAGLEY-3.jpg|/galletas-chocolinas-100-grs-bagley/
00170|GALLETAS CHOCOCHIPS DE 135GR|40.0|3,34.58||Desayuno > Gall Dulces y Saladas|/2020/01/GALL-CHOCOCHIPS-DE-135GR.jpg|/gall-chocochips-de-135gr/
00171|GALLETAS BAGLEY SALVADO DE 214GR|58.0|3,50.23||Desayuno > Gall Dulces y Saladas|/2020/01/GALL-BAGLEY-SALVADO-DE-214GR.jpg|/gall-bagley-salvado-de-214gr/
00172|GALLETAS MERENGADA 93GR|52.0|3,44.97||Desayuno > Gall Dulces y Saladas|/2019/11/GALL-MERENGADA-93GR.jpg|/gall-merengada-93gr/
00173|GALLETAS SONRISA 3 118GR|52.0|3,44.97||Desayuno > Gall Dulces y Saladas|/2019/11/GALL-SONRISA-3-118GR.jpg|/gall-sonrisa-3-118gr/
00174|GALLETAS OPERA 55GR|37.0|3,31.73||Desayuno > Gall Dulces y Saladas|/2019/11/GALL-OPERA-55GR.jpg|/gall-opera-55gr/
00175|Galletas Porte?itas 125 Grs.|49.0|3,42.25||Desayuno > Gall Dulces y Saladas|/2019/11/GALL-PORTENITAS-125GR.jpg|/gall-portenitas-125gr/
00176|GALLETAS MAURI SIN SAL 400GR|94.0|3,79.30||Desayuno > Gall Dulces y Saladas|/2019/11/GALL-MAURI-SIN-SAL-400GR.jpg|/gall-mauri-sin-sal-400gr/
00244|GALLETAS FORMIS 108GR|48.0|3,41.09||Desayuno > Gall Dulces y Saladas|/2019/11/GALL-FORMIS-108GR.jpg|/gall-formis-108gr/
00245|Pepas Gaona  X 180 Gr.|35.0|3,30.29||Desayuno > Gall Dulces y Saladas|/2019/11/pepas-gaona-180.jpg|/pepas-gaona-x-350g/
00899|Galletas Chocolinas 170 Grs.  Bagley|67.5|3,58.37||Desayuno > Gall Dulces y Saladas|/2020/01/GALL-CHOCOLINAS-170G-BAGLEY-3.jpg|/gall-chocolinas-170g-bagley-3/
00609|GALLETAS TRAVIATA  3 X101 GR|84.0|3,72.58||Desayuno > Gall Dulces y Saladas|/2019/11/GALL-TRAVIATA-3-X101-GR.jpg|/gall-traviata-3-x101-gr/
00189|GALLETAS MANA RELL 165GR|57.0|3,48.96||Desayuno > Gall Dulces y Saladas|/2019/11/GALL-MANA-RELL-165GR.jpg|/gall-mana-rell-165gr/
00610|GALLETAS CRIOLLITAS DE 3 X100GR|70.0|3,60.52||Desayuno > Gall Dulces y Saladas|/2020/01/GALL-CRIOLLITAS-DE-3-X100GR.jpg|/gall-criollitas-de-3-x100gr/
00900|GALLETAS HOGARENAS SALVADO 200GR|58.0|3,49.74||Desayuno > Gall Dulces y Saladas|/2019/11/GALL-HOGARENAS-SALVADO-200GR.jpg|/gall-hogarenas-salvado-200gr/
01040|Postre Manfrey Dulce de Leche 120 grs.|40.0|3,34.55||Lacteos > Postres|/2020/10/postre-manfrey-ddl-120.jpg|/postre-manfrey-dulce-de-leche-120-grs/
00191|Flan Manfrey 120Gr|40.0|3,34.55||Lacteos > Flan|/2020/01/FLAN-MANFREY-120GR.jpg|/flan-manfrey-120gr/
00902|Queso Finlandia Clasico 200 gr.|109.0|3,96.72||Frescos y Congelados > Untables|/2019/11/QUESO-FINLANDIA-CLASICO-1.jpg|/queso-unt-ls-todos-x-200g/
00193|CASANCREM ENTERO 290GR|190.0|3,170.83||Frescos y Congelados > Untables|/2020/01/CASANCREM-LS-300GR-ENT.jpg|/casancrem-ls-300gr-ent/
00194|QUESO UNTABLE LA PAULINA X 200GR VS SABORES|99.99|3,89.99||Frescos y Congelados > Untables|/2019/11/QUESO-UNT-LA-PAULINA.jpg|/queso-unt-la-paulina-x-200gr/
00196|MANTECA S Y S 100 GR.|50.0|3,39.00||Lacteos > Mantecas y Margarinas|/2020/05/manteca-sys-100gr.jpg|/manteca-s-y-s/
00197|Margarina Margadan 200GR|47.0|3,40.15||Lacteos > Mantecas y Margarinas|/2020/01/MARG-MARGADAN-200GR.jpg|/marg-margadan-200gr/
00904|MANTECA CLUCELAT 200G|90.0|3,72.00||Lacteos > Mantecas y Margarinas|/2020/01/MANTECA-CLUCELAT-200G.jpg|/manteca-clucelat-200g/
00241|Manteca Clucelat 100 Grs.|45.0|3,36.00||Lacteos > Mantecas y Margarinas|/2020/01/MANTECA-CLUCELAT-100G.jpg|/manteca-clucelat-100g/
00895|Leche La Lacteo Larga Vida 1Lt.|65.0|3,57.20||Lacteos > Leche|/2020/10/leche-lv-la-lacteo-1lt.jpg|/leche-la-lacteo-larga-vida-1lt/
00907|Leche La Serenisima Sachet Entero 1L|79.0|3,71.61||Lacteos > Leche|/2020/01/LECHE-LS-SACH-ENTERA-1L.jpg|/leche-ls-sach-ent-1l/
00908|Leche La Serenisima  Sachet Descremada 1L|79.0|3,71.61||Lacteos > Leche|/2020/01/LECHE-LS-SACH-DES1L.jpg|/leche-ls-sach-des1l-s-iva/
00198|LECHE ILOLAY LARGA VIDA DESCREMADA X 1LT|73.9|3,59.90||Lacteos > Leche|/2020/01/LECHE-ILOLAY-LV-DDESCREMADA-X-1LS.jpg|/leche-ilolay-lv-d-x-1ls-iva/
00199|LECHE ILOLAY LARGA VIDA – ENTERA 1LT|73.9|3,59.90||Lacteos > Leche|/2020/01/LECHE-ILOLAY-LV-ENTERA-X-1L.jpg|/leche-ilolay-lv-ent-1lt-s-iva/
00796|Yogur Manfrey Frutilla 1 Lt.|81.0|3,73.12||Lacteos > Yogures|/2019/11/yogur-manfrey-sachet-frutilla-1.jpg|/yogur-momy-light-1l-vs-sab/
01056|Yogur Yofrey Manfrey Frutilla 120 grs|29.0|3,24.77||Lacteos > Yogures|/2020/01/YOGUR-YOFREY-120GR.jpg|/yogur-yofrey-120gr/
01301|Yogur Her-Bal Frutilla 1Lt.|58.0|3,48.50||Lacteos > Yogures|/2020/01/YOGUR-HERBAL-ENTERO-DESC-1LT.jpg|/yogur-her-bal-entero-desc-1lt-s-iva/
00200|Yogur Cerros Tucumanos 1 Lts.|55.5|3,48.10||Lacteos > Yogures|/2020/01/YOGUR-CERROS-TUC-1LT.jpg|/yogur-cerros-tuc-1lt/
00917|Dulce de Leche Cerros Tucumanos 400 Gr.|65.0|3,54.00||Lacteos > Dulce de Leche|/2020/01/default.jpg|/dulce-de-leche-cerros-tucumanos-400-gr/
01061|Dulce Leche La Serenisima Colonial 250 Grs.|95.0|3,80.41||Lacteos > Dulce de Leche|/2020/01/DULCE-LECHE-LS-3-EST-COLONI-250GR.jpg|/dulce-leche-ls-3-est-coloni-250gr/
00643|DULCE DE LECHE SANTA MARIA 250GR|62.65|3,51.26||Lacteos > Dulce de Leche|/2020/01/DULCE-LECHE-SANTA-MARIA-250GR.jpg|/dulce-leche-santa-maria-250gr/
00644|Dulce de Leche Santa Maria 400 Grs.|98.0|3,84.15||Lacteos > Dulce de Leche|/2020/01/DULCE-LECHE-SANTA-MARIA-400GR.jpg|/dulce-leche-santa-maria-400gr/
00909|Franela Marilu 40*48|76.0|3,66.00||Limpieza > Rejilla|/2020/10/franela-marilu.jpg|/franela-marilu-4048/
00910|REJILLA MARILU BAR|23.0|3,20.15||Limpieza > Rejilla|/2019/11/REJILLA-MARILU-BAR.jpg|/rejilla-marilu-bar/
00203|Protector Calipso Normal x 20 sin desodorante|49.0|3,41.70||Limpieza > Protección Femenina|/2019/11/protector-calipso-normal-x20-1.jpg|/protec-calipso-x-20un/
00928|Queso Azul Manfrey 180 gr.|113.0|3,101.29||Lacteos > Quesos|/2020/10/queso-unt-manfrey-azul-180.jpg|/queso-azul-manfrey-180-gr/
00931|Queso Finlandia Clasico 200 gr.|109.0|3,96.72||Lacteos > Quesos|/2019/11/QUESO-FINLANDIA-CLASICO-1.jpg|/queso-unt-ls-todos-x-200g/
00206|Queso Rallado Chef X 40 Grs.|25.0|3,20.80||Lacteos > Quesos|/2020/01/default.jpg|/rall-chef-x-40-gr/
00207|QUESO UNTABLE LA PAULINA X 200GR VS SABORES|99.99|3,89.99||Lacteos > Quesos|/2019/11/QUESO-UNT-LA-PAULINA.jpg|/queso-unt-la-paulina-x-200gr/
00919|Leche en Polvo Zero Lactosa La serenisima 400 gr.|321.0|3,291.82||Lacteos > Leche en Polvo|/2020/10/leche-en-polvo-zerolactosa-ls-400.jpg|/leche-en-polvo-zero-lactosa-la-serenisima-400-gr/
00920|Leche en Polvo Entera Lheritier 350 gr.|199.0|3,173.03||Lacteos > Leche en Polvo|/2020/06/leche-en-polvo-entera-lheritier-800.jpg|/leche-en-polvo-entera-lheritier-350-gr/
00921|Leche Entera en Polvo Purisima x 800 grs.|417.0|3,361.79||Lacteos > Leche en Polvo|/2020/05/leche-en-polvo-purisima-800.jpg|/leche-entera-en-polvo-purisima-x-800-grs/
00210|Leche en Polvo Descremada Lheritier 350 gr.|199.0|3,173.03||Lacteos > Leche en Polvo|/2020/05/leche-en-polvo-lheritier-800.jpg|/leche-en-polvo-descremada-lheritier-350-gr/
00211|Leche Nido Fort Tapa Amarilla 800Gr|430.0|3,390.70||Lacteos > Leche en Polvo|/2020/01/LECHE-NIDO-CON-PROT-T-AMARILLA-800GR.jpg|/leche-nido-fort-t-ama-800gr/
00922|Leche Nido C/Prot T.Roja 800Gr|485.0|3,436.99||Lacteos > Leche en Polvo|/2020/01/LECHE-NIDO-CON-PROT-T.ROJA-800GR.jpg|/leche-nido-c-prot-t-roja-800gr/
00912|TRAPO ESTRELLITA NUVIA 48X50CM|42.0|3,35.10||Limpieza > Trapo de piso|/2020/01/TRAPO-ESTRELLITA-NUVIA-48X50CM.jpg|/trapo-estrellita-nuvia-48x50cm/
00903|Rollo de Cocina Sussex x 3 uds.|67.0|3,57.20||Limpieza > Rollos de Cocina|/2020/07/rollo-de-cocina-sussex.jpg|/rollo-de-cocina-sussex-x-3-uds/
01069|ROLLO DE COCINA CAMPANITA CLASICA MULTIUSO|59.79|3,48.36||Limpieza > Rollos de Cocina|/2020/01/ROLL-COC-CAMP-CLASISCA-MULTIUSO.jpg|/roll-coc-camp-clas-multiuso/
00212|ROLLO DE COCINA SOL MAYOR X 3UN|55.0|3,47.45||Limpieza > Rollos de Cocina|/2020/01/ROLL-COC-SOL-MAYOR-X-3UN.jpg|/roll-coc-sol-mayor-x-3un/
00914|Suavizante Vivere Clasico 900 ml|105.0|3,88.44||Limpieza > Suavizante|/2020/04/vivere-cla-900.jpg|/suavizante-vivere-plancha-facil-900m/
00213|SUAVIZANTE BORITA X 900ML TODOS|75.0|3,64.87||Limpieza > Suavizante|/2020/01/SUAV-BORITA-X-900ML-TODOS.jpg|/suav-borita-x-900ml-todos/
00913|Velas Malambo x 4 Un.|20.0|3,16.90||Limpieza > Velas|/2019/11/velas-malambo-x4-80gr.jpg|/velas-amanecer-4un/
00932|Alcohol en Gel San Iginio x 250 cc|155.0|3,131.80||Limpieza > Alcohol|/2020/05/alcohol-en-gel-saniginio-250.jpg|/alcohol-en-gel-san-iginio-x-250-cc/
01071|Papel Higienico Eco Family 6 x 30 M.|83.0|3,72.00||Limpieza > Papel Higiénico|/2020/10/papel-hig-ecof-x6.jpg|/papel-higienico-eco-family-6-x-30-m/
00923|Papel Higienico Campanita Texturado x 6un|85.0|3,67.38||Limpieza > Papel Higiénico|/2020/09/Papel-hig-camp-text-6.jpg|/papel-higienico-campanita-texturado-x-6un/
00924|Papel Higienico Campanita Doble Hoja 4 x 30 mt.|110.0|3,93.01||Limpieza > Papel Higiénico|/2020/08/papel-hig-camp-azul-4x30-1.jpg|/papel-higienico-campanita-doble-hoja-4-x-30-mt/
00925|Papel Higienico Higienol Export 4 x 30 mts|67.5|3,58.50||Limpieza > Papel Higiénico|/2020/05/papel-hig-higienol-export-x4.jpg|/papel-higienico-higienol-export-4-x-30-mts/
00248|Papel Higienico Family x 4 x 30 Mts.|57.0|3,49.00||Limpieza > Papel Higiénico|/2020/04/HIGIENICO-ECO-FAMILY-X4-30MT.jpg|/papel-higienico-family-x-4-x-30-mts/
00938|Espiral X5 Caja x 12 uds.|62.0|3,53.54||Limpieza > Espiral|/2020/10/espiral-x5-x12.jpg|/espiral-x5-caja-x-12-uds/
00939|ESPIRAL RAID X 12 UND.5 EN 1|68.65|3,65.05||Limpieza > Espiral|/2019/11/Sin-título-1.jpg|/espiral-raid-x-12-und-5-en-1/
00940|Lavavajillas Esencial 750 cc. (Detergente)|42.0|3,35.91||Limpieza > Lavavajillas|/2020/01/LAVAV-ESENCIAL-750CC.jpg|/lavav-esencial-750cc/
00941|Lavavajillas Ala  750 ml. (detergente)|58.5|3,52.60||Limpieza > Lavavajillas|/2020/01/LAVAV-ALA-750ML.jpg|/lavav-ala-750ml/
00218|Desodorante Rexona Clinical Men 48 grs.|289.99|3,263.99||Limpieza > Desodorante Hombre/Mujer|/2020/07/rexona-clinical-men-48g.jpg|/desodorante-rexona-clinical-men-48-grs/
00219|Desodorante Rexona Odorono 60 grs.|95.29|3,82.99||Limpieza > Desodorante Hombre/Mujer|/2020/07/Desodorante-rexona-odorono-60grs.jpg|/desodorante-rexona-odorono-60-grs/
00220|Desodorante Rexona Forest 150 ml.|153.99|3,134.99||Limpieza > Desodorante Hombre/Mujer|/2020/07/rexona-forest-men-150ml.jpg|/desodorante-rexona-forest-150-ml/
00745|Lavandina Esencial 1 Lt.|42.0|3,35.79||Limpieza > Lavandina|/2020/10/LAVANDINA-esencial-1LT.jpg|/lavandina-esencial-1-lt/
00937|Lavandina Hipoclor x 1 Lt. 25g Cl/L|45.0|3,36.60||Limpieza > Lavandina|/2020/10/lavandina-hipoclor-1l.jpg|/lavandina-hipoclor-x-1-lt-25g-cl-l/
00222|Pebete X6 Pandino|84.99|3,74.99||Panadería > Pebete|/2020/01/default.jpg|/pebete-x6-pandino/
00223|Dentifrico Odol 180 Gr.|168.0|3,143.00||Limpieza > Dentifrico|/2020/05/dentifrico-odol-180.jpg|/dentifrico-odol-180-gr/
00224|Dentifrico Kolynos 180 Gr|168.0|3,143.00||Limpieza > Dentifrico|/2020/05/dentifrico-kolynos-180.jpg|/dentifrico-kolynos-180-gr/
00951|DENTIFRICO KOLYNOS 70GR|75.0|3,65.00||Limpieza > Dentifrico|/2020/04/dentifrico-kolynos-70.jpg|/dentifrico-kolynos-70gr/
00225|Dentifrico Colgate 180 Grs.|190.0|3,162.51||Limpieza > Dentifrico|/2019/11/dentifrico-colgate-180.jpg|/dent-colgate-70gr/
00889|Limpiador Tibu 900 ml.|42.0|3,35.20||Limpieza > Desodorante de piso|/2020/10/limpiador-tibu-900.jpg|/limpiador-tibu-900-ml/
00227|Limpiador Sedilee 4.5 Lts.|141.86|3,141.86||Limpieza > Desodorante de piso|/2020/01/LIMP-SEDILEE-4.5-LT.jpg|/limp-sedilee-4-5-lt/
00890|Limpiador Jardin X 900 Ml.|66.0|3,54.01||Limpieza > Desodorante de piso|/2020/01/LIMP-JARDIN-X-900.jpg|/limp-jardin-x-900/
00668|LIMPIADOR  SEDILEE 900 ML|35.0|3,28.73||Limpieza > Desodorante de piso|/2020/01/LIMP-SEDILEE-900-ML.jpg|/limp-sedilee-900-ml/
00228|Prepizzas Tatito x 3 (Albertus)|79.0|3,68.25||Panadería > Prepizzas|/2020/01/default.jpg|/prepizas-tatito-x-3/
00229|Pan de Miga Delizioso|135.0|3,115.00||Panadería > Miga|/2020/01/default.jpg|/miga-delizioso-10-fet/
00798|ACONDICIONADOR SEDAL 300ML DOYPACK|115.0|3,98.15||Limpieza > Shampoo|/2020/10/ACOND-SEDAL-300-DOYPACK.jpg|/acondicionador-sedal-300ml-doypack/
00230|Jabon Dove x 90 grs.|64.5|3,55.90||Limpieza > Shampoo|/2020/07/jabon-dove-90.jpg|/jabon-dove-x-90-grs/
00934|Jabon Saint Tropez 1 x 125 grs.|28.0|3,24.05||Limpieza > Shampoo|/2020/05/jabon-st-tropez-x1.jpg|/jabon-saint-tropez-1-x-125-grs/
00935|SHAMPOO SEDAL 300ML DOYPACK|115.0|3,98.15||Limpieza > Shampoo|/2020/04/SHAMPOO-SEDAL-300-DOYPACK.jpg|/shampoo-sedal-300ml-doypack/
00231|SHAMPOO SUAVE 930ML|120.83|3,103.66||Limpieza > Shampoo|/2019/11/SHAMP-SUAVE-930ML.jpg|/shamp-suave-930ml/
00738|Jabon Cupido Cremoso 3 x 90 Grs.|54.0|3,46.19||Limpieza > Shampoo|/2019/11/jabon-cupido-x3.jpg|/jabon-cupido-crem-3-90gr/
00920|JABON REXONA 125GR|36.6|3,31.20||Limpieza > Shampoo|/2019/11/jabon-rexona-125-orchidfrsh.jpg|/jabon-rexona-125gr/
00936|JABON LUX 125GR|43.5|3,37.31||Limpieza > Shampoo|/2019/11/JABON-LUX-125-1.jpg|/jabon-lux-125gr/
00232|Acondicionador Suave Aloe Vera y Pepino 930 Ml.|120.49|3,105.00||Limpieza > Shampoo|/2019/11/acondicionador-suave-aloe-y-pepino-930.jpg|/acond-suave-jazmin-930/
00233|PAN LACTAL SALVADO DON FRANCISCO (ALBERTUS)|52.0|3,44.20||Panadería > Lactal|/2020/01/default.jpg|/pan-lactal-salvado-don-francisco-albertus/
00234|PAN LACTAL BLANCO DON FRANCISCO (ALBERTUS)|52.0|3,44.20||Panadería > Lactal|/2020/01/default.jpg|/pan-don-franc-lactal-y-salv/
00947|Detergente Magistral x 215 ml|69.0|3,59.82||Limpieza > Detergente|/2020/10/detergente-magistral-215.jpg|/detergente-magistral-x-300-cc-copia/
00948|Detergente Borita Ropa Fina 150 Ml.|32.0|3,27.09||Limpieza > Detergente|/2020/10/Detergente-borita-ropaf-150.jpg|/detergente-borita-ropa-fina-150-ml/
00669|Detergente Magistral x 300 cc|82.0|3,70.11||Limpieza > Detergente|/2020/07/detergente-magistral-300.jpg|/detergente-magistral-x-300-cc/
00236|Detergente Magistral x 500 cc|132.0|3,114.55||Limpieza > Detergente|/2020/07/detergente-magistral-x500.jpg|/detergente-magistral-x-500-cc/
00249|Detergente Camellito Ropa Fina 120 Ml.|36.0|3,31.50||Limpieza > Detergente|/2019/11/camellito-ropa-fina-120ml.jpg|/deter-camellito-ropa-fina-120ml/
00949|Detergente Bora 135 Ml.|28.0|3,24.05||Limpieza > Detergente|/2020/01/default.jpg|/deter-bora-135ml/
00250|Pan Negro Bollitos Pandino|64.99|3,54.99||Panadería > Pan Negro|/2020/01/default.jpg|/pan-negro-bollitos-pandino/
00251|Chisitos Facu 400 Grs.|95.0|3,89.35||Snacks > Chisitos|/2020/01/CHISITOS-FACU-500GR.jpg|/chizitos-facu-400gr/
00252|Pan Hamburguesa X4 Pandino|49.99|3,43.99||Panadería > Pan de Hamburguesa|/2020/01/default.jpg|/pan-hamb-x4-pandino/
00253|Pan de Hamburguesa Tatito 4 uds. (Albertus)|38.0|3,32.50||Panadería > Pan de Hamburguesa|/2020/01/default.jpg|/pan-tatito-hamb-4ud/
00671|Pan Viena  X6 Pandino|49.99|3,43.99||Panadería > Pan de Viena|/2020/01/default.jpg|/pan-viena-x6-pandino/
00254|Pan de Viena Tatito 6 uds. (Albertus)|38.0|3,32.50||Panadería > Pan de Viena|/2020/01/default.jpg|/pan-tatito-viena-6ud/
00458|Papas Facu x 200 grs.|120.0|3,106.72||Snacks > Papas|/2020/01/PAPAS-FACU-500GR.jpg|/papas-facu-x-200-grs/
00675|Papas Facu x 80 grs.|52.0|3,45.01||Snacks > Papas|/2020/01/PAPAS-FACU-500GR.jpg|/papas-facu-x-80-grs/
00255|PAPAS FACU X 500GR|235.0|3,222.64||Snacks > Papas|/2020/01/PAPAS-FACU-500GR.jpg|/papas-facu-500gr/
00812|Turron de Mani Arcor 80 gr.|60.0|3,49.30||Snacks > Otros|/2020/10/turron-de-mani-arcor-80.jpg|/turron-de-mani-arcor-80-gr/
00953|Mani Crocante Sabor Queso Semix 120 grs.|46.0|3,39.52||Snacks > Otros|/2020/01/default.jpg|/mani-crocante-sabor-queso-semix-120-grs/
00954|Mani Crocante Sabor Pizza Semix 120 grs.|46.0|3,39.52||Snacks > Otros|/2020/01/default.jpg|/mani-crocante-sabor-pizza-semix-120-grs/
00955|Mani Crocante Sabor Jamon Semix 120 grs.|46.0|3,39.52||Snacks > Otros|/2020/01/default.jpg|/mani-crocante-sabor-jamon-semix-120-grs/
00679|Mani Tostado Salado Semix 120 grs.|46.0|3,39.52||Snacks > Otros|/2020/07/mani-tostado-salado-semix-120.jpg|/mani-tostado-salado-semix-120-grs/
00461|Veggie Snacks Granix Finas Hierbas x 45 grs.|39.0|3,33.58||Snacks > Otros|/2020/07/veggie-snacks-finashierbas-45g.jpg|/veggie-snacks-granix-finas-hierbas-x-45-grs/
00462|Veggie Snacks Granix Barbacoa x 45 grs.|39.0|3,33.58||Snacks > Otros|/2020/07/veggie-snacks-barbacoa-45g.jpg|/veggie-snacks-granix-barbacoa-x-45-grs/
00968|Jabon Zorro Plus a Mano 3 Kg.|341.0|3,293.16||Limpieza > Limpiador de Ropa|/2020/10/jabon-zorro-mano-800.jpg|/jabon-zorro-plus-a-mano-3-kg/
00969|Jabon Ace Liquido Doypack 3L|375.0|3,333.08||Limpieza > Limpiador de Ropa|/2020/10/jabon-ace-doypack-3L.jpg|/jabon-ace-liquido-doypack-3l/
00970|Jabon en Pan La Mariposa x 2 uds. (500 gr.)|75.0|3,64.55||Limpieza > Limpiador de Ropa|/2020/10/jabon-lamariposa-pan-x2.jpg|/jabon-en-pan-la-mariposa-x-2-uds-500-gr/
00971|Jabon en Pan Ala 2 uds. x 200 gr.|109.0|3,91.00||Limpieza > Limpiador de Ropa|/2020/10/jabon-ala-pan-2x200-1.jpg|/jabon-en-pan-ala-2-uds-x-200-gr/
00702|Jabon Zorro Plus a Mano 800 Gr|95.0|3,82.29||Limpieza > Limpiador de Ropa|/2020/10/jabon-zorro-mano-800.jpg|/jabon-zorro-plus-a-mano-800-gr/
00972|Jabon Zorro Plus Matic  800 Gr|95.0|3,82.29||Limpieza > Limpiador de Ropa|/2020/10/jabon-zorro-matic-800.jpg|/jabon-zorro-plus-matic-800-gr/
00973|Jabon Ariel Liquido Doypack x 3 Lts.|494.6|3,436.88||Limpieza > Limpiador de Ropa|/2020/09/jabon-ariel-3-lts.jpg|/jabon-ariel-liquido-doypack-x-3-lts/
00256|Jabon Ariel Liquido Doypack x 400 ml|79.0|3,68.51||Limpieza > Limpiador de Ropa|/2020/05/jabon-ariel-400-ml.jpg|/jabon-ariel-liquido-doypack-x-400-ml/
00974|Jabon Ariel Liquido Doypack x 800 ml|157.0|3,141.69||Limpieza > Limpiador de Ropa|/2020/05/jabon-ariel-800-ml.jpg|/jabon-ariel-liquido-doypack-x-800-ml/
